,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_weights,param_n_neighbors,param_leaf_size,param_algorithm,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
21,0.13744034767150878,0.039880012664279645,0.32583091259002683,0.08340648714164733,uniform,17,43,kd_tree,"{'weights': 'uniform', 'n_neighbors': 17, 'leaf_size': 43, 'algorithm': 'kd_tree'}",-0.1644165561613145,-0.1618151001220888,-0.1674289923985321,-0.17827942327293678,-0.18890331437331817,-0.15735081971283277,-0.1899871024351879,-0.1476358555572271,-0.15422737959560948,-0.17883762417200783,-0.16888821678010554,0.013801525907385618,62
52,0.19077987670898439,0.08168727371690541,0.289320969581604,0.08831544950436059,uniform,17,31,kd_tree,"{'weights': 'uniform', 'n_neighbors': 17, 'leaf_size': 31, 'algorithm': 'kd_tree'}",-0.1644165561613145,-0.1618151001220888,-0.1674289923985321,-0.17827942327293678,-0.18890331437331817,-0.15735081971283277,-0.1899871024351879,-0.1476358555572271,-0.15422737959560948,-0.17883762417200783,-0.16888821678010554,0.013801525907385618,62
25,0.15365953445434571,0.07467351950437315,0.3435553312301636,0.09850196503534861,distance,30,27,kd_tree,"{'weights': 'distance', 'n_neighbors': 30, 'leaf_size': 27, 'algorithm': 'kd_tree'}",-0.15723044964474645,-0.15880709685255345,-0.16912332565925825,-0.18251607520264373,-0.1932454348455383,-0.15708733304564795,-0.1879806805967744,-0.153331004119523,-0.15394046220494428,-0.1756204485700479,-0.16888823107416778,0.014251837059884942,64
42,0.25275890827178954,0.10060085818091236,0.3695483684539795,0.12161195459672748,distance,30,19,kd_tree,"{'weights': 'distance', 'n_neighbors': 30, 'leaf_size': 19, 'algorithm': 'kd_tree'}",-0.15723044964474645,-0.15880709685255345,-0.16912332565925825,-0.18251607520264373,-0.1932454348455383,-0.15708733304564795,-0.1879806805967744,-0.153331004119523,-0.15394046220494428,-0.1756204485700479,-0.16888823107416778,0.014251837059884942,64
76,0.20909078121185304,0.10704187429125601,0.37405641078948976,0.09931637939582331,distance,28,24,kd_tree,"{'weights': 'distance', 'n_neighbors': 28, 'leaf_size': 24, 'algorithm': 'kd_tree'}",-0.15671602019637249,-0.15883051933117687,-0.16923415249815515,-0.18261622276122438,-0.19277718705143732,-0.15792811033763143,-0.18858333245188286,-0.15265391012750035,-0.15497099972146336,-0.1746629354167465,-0.1688973389893591,0.01416753354998337,66
88,0.1283653736114502,0.0482920181186054,0.28305654525756835,0.11104510021246561,distance,29,33,kd_tree,"{'weights': 'distance', 'n_neighbors': 29, 'leaf_size': 33, 'algorithm': 'kd_tree'}",-0.1567744912803502,-0.15904875596912177,-0.16910936534265564,-0.18185705636914848,-0.19346891058205798,-0.15779795687571158,-0.18885857620597649,-0.15380882255693326,-0.15424139158636446,-0.17533696492102374,-0.16903022916893437,0.014216606365202682,67
33,0.14288887977600098,0.05724721879794862,0.2241790771484375,0.06992971953298685,distance,29,25,kd_tree,"{'weights': 'distance', 'n_neighbors': 29, 'leaf_size': 25, 'algorithm': 'kd_tree'}",-0.1567744912803502,-0.15904875596912177,-0.16910936534265564,-0.18185705636914848,-0.19346891058205798,-0.15779795687571158,-0.18885857620597649,-0.15380882255693326,-0.15424139158636446,-0.17533696492102374,-0.16903022916893437,0.014216606365202682,67
69,0.09840888977050781,0.028514193231934347,0.2604681015014648,0.07771487822795138,uniform,18,32,kd_tree,"{'weights': 'uniform', 'n_neighbors': 18, 'leaf_size': 32, 'algorithm': 'kd_tree'}",-0.1643398603907144,-0.16027543846663228,-0.16825308115913049,-0.18095040708683272,-0.19020394756674863,-0.15815592738900958,-0.18948595616674474,-0.14816507752187777,-0.15419513851520816,-0.1782121755178935,-0.16922370097807923,0.014020422142164052,69
47,0.23329269886016846,0.09648951222891401,0.42051072120666505,0.0677703751009445,uniform,18,20,kd_tree,"{'weights': 'uniform', 'n_neighbors': 18, 'leaf_size': 20, 'algorithm': 'kd_tree'}",-0.1643398603907144,-0.16027543846663228,-0.16825308115913049,-0.18095040708683272,-0.19020394756674863,-0.15815592738900958,-0.18948595616674474,-0.14816507752187777,-0.15419513851520816,-0.1782121755178935,-0.16922370097807923,0.014020422142164052,69
67,0.16700985431671142,0.07078558035753428,0.2534006595611572,0.0726599175397125,distance,31,37,kd_tree,"{'weights': 'distance', 'n_neighbors': 31, 'leaf_size': 37, 'algorithm': 'kd_tree'}",-0.1579512204342101,-0.15970125079490297,-0.16944187018780732,-0.18390847847219666,-0.19367759066470225,-0.15717158587930258,-0.18770345355539766,-0.15397346351083177,-0.1536985886981154,-0.17565458422002128,-0.16928820864174882,0.01425867146137774,71
34,0.12478065490722656,0.038484882303962145,0.5012686729431153,0.15719316315009732,uniform,19,33,kd_tree,"{'weights': 'uniform', 'n_neighbors': 19, 'leaf_size': 33, 'algorithm': 'kd_tree'}",-0.16178698994058172,-0.1609966890290196,-0.16982881034752928,-0.18085254666212963,-0.19050010067666304,-0.15849764679170342,-0.19024528298616666,-0.14652341211212896,-0.15349138628924794,-0.18025724414393374,-0.16929801089791038,0.01467214242651801,72
81,0.21507537364959717,0.07940017044934579,0.3394324541091919,0.08113640310542934,uniform,19,15,kd_tree,"{'weights': 'uniform', 'n_neighbors': 19, 'leaf_size': 15, 'algorithm': 'kd_tree'}",-0.16178698994058172,-0.1609966890290196,-0.16982881034752928,-0.18085254666212963,-0.19050010067666304,-0.15849764679170342,-0.19024528298616666,-0.14652341211212896,-0.15349138628924794,-0.18025724414393374,-0.16929801089791038,0.01467214242651801,72
84,0.15197327136993408,0.07751836549352366,0.2137978792190552,0.09976135702826877,uniform,21,35,kd_tree,"{'weights': 'uniform', 'n_neighbors': 21, 'leaf_size': 35, 'algorithm': 'kd_tree'}",-0.16145965284110722,-0.1602274627634014,-0.16829997980541325,-0.1798969212653307,-0.1915629365910664,-0.15941895146432178,-0.19027009009471388,-0.1501377479840937,-0.1536531284513254,-0.17905600152509993,-0.16939828727858736,0.014132212686007712,74
10,0.13899641036987304,0.05185256973737169,0.2477414846420288,0.08052918606356284,uniform,21,25,kd_tree,"{'weights': 'uniform', 'n_neighbors': 21, 'leaf_size': 25, 'algorithm': 'kd_tree'}",-0.16145965284110722,-0.1602274627634014,-0.16829997980541325,-0.1798969212653307,-0.1915629365910664,-0.15941895146432178,-0.19027009009471388,-0.1501377479840937,-0.1536531284513254,-0.17905600152509993,-0.16939828727858736,0.014132212686007712,74
26,0.15584912300109863,0.055259395902076916,0.30370872020721434,0.04515781607808729,uniform,21,24,kd_tree,"{'weights': 'uniform', 'n_neighbors': 21, 'leaf_size': 24, 'algorithm': 'kd_tree'}",-0.16145965284110722,-0.1602274627634014,-0.16829997980541325,-0.1798969212653307,-0.1915629365910664,-0.15941895146432178,-0.19027009009471388,-0.1501377479840937,-0.1536531284513254,-0.17905600152509993,-0.16939828727858736,0.014132212686007712,74
12,0.16463048458099366,0.08461902648062362,0.17583153247833253,0.037429265363169886,uniform,20,45,kd_tree,"{'weights': 'uniform', 'n_neighbors': 20, 'leaf_size': 45, 'algorithm': 'kd_tree'}",-0.16094337958191973,-0.1610346674387281,-0.17010550753761108,-0.1811531899355217,-0.1908809142507319,-0.158676065494283,-0.19105319141975244,-0.14880234412812388,-0.15216919908055687,-0.17984615669508114,-0.16946646155623096,0.014682178058272639,77
37,0.153869104385376,0.07666544317555186,0.30765542984008787,0.10602963417204783,uniform,20,31,kd_tree,"{'weights': 'uniform', 'n_neighbors': 20, 'leaf_size': 31, 'algorithm': 'kd_tree'}",-0.16094337958191973,-0.1610346674387281,-0.17010550753761108,-0.1811531899355217,-0.1908809142507319,-0.158676065494283,-0.19105319141975244,-0.14880234412812388,-0.15216919908055687,-0.17984615669508114,-0.16946646155623096,0.014682178058272639,77
83,0.15958082675933838,0.056214079532949456,0.2893907308578491,0.05421984090805451,uniform,20,42,kd_tree,"{'weights': 'uniform', 'n_neighbors': 20, 'leaf_size': 42, 'algorithm': 'kd_tree'}",-0.16094337958191973,-0.1610346674387281,-0.17010550753761108,-0.1811531899355217,-0.1908809142507319,-0.158676065494283,-0.19105319141975244,-0.14880234412812388,-0.15216919908055687,-0.17984615669508114,-0.16946646155623096,0.014682178058272639,77
22,0.1999988555908203,0.10776272285750636,0.4071487903594971,0.13243855705712868,uniform,22,25,kd_tree,"{'weights': 'uniform', 'n_neighbors': 22, 'leaf_size': 25, 'algorithm': 'kd_tree'}",-0.16005844199411765,-0.16104088041087217,-0.16837117660117967,-0.18140070282033766,-0.19129718009365326,-0.1595988283683107,-0.18997818260976024,-0.15178166290807987,-0.15377466743488616,-0.1782336233166825,-0.16955353465578799,0.013905322666625442,80
89,0.1466383457183838,0.06159232315384372,0.3605329990386963,0.07571556771748623,uniform,23,19,kd_tree,"{'weights': 'uniform', 'n_neighbors': 23, 'leaf_size': 19, 'algorithm': 'kd_tree'}",-0.15922790524056468,-0.16253015420188074,-0.16619711508699345,-0.18222405197801006,-0.19144270761106513,-0.15977459202156058,-0.19001500433387625,-0.15245772187244885,-0.15401957092201182,-0.17862891437542336,-0.16965177376438348,0.013917709086945623,81
85,0.15668010711669922,0.04183157157426995,0.30018792152404783,0.06995564569994746,uniform,23,26,kd_tree,"{'weights': 'uniform', 'n_neighbors': 23, 'leaf_size': 26, 'algorithm': 'kd_tree'}",-0.15922790524056468,-0.16253015420188074,-0.16619711508699345,-0.18222405197801006,-0.19144270761106513,-0.15977459202156058,-0.19001500433387625,-0.15245772187244885,-0.15401957092201182,-0.17862891437542336,-0.16965177376438348,0.013917709086945623,81
44,0.2860053539276123,0.09576277965374459,0.32030482292175294,0.10669658529831193,uniform,25,40,kd_tree,"{'weights': 'uniform', 'n_neighbors': 25, 'leaf_size': 40, 'algorithm': 'kd_tree'}",-0.15677404298514402,-0.16314395863491393,-0.1687096915833571,-0.18406279949175341,-0.19181463903918683,-0.1595792405984976,-0.18916027698503016,-0.15426221565847478,-0.1551332067762823,-0.1759812352384591,-0.1698621306991099,0.013701203877195025,83
96,0.16996302604675292,0.05222946233016471,0.30946884155273435,0.09365412350991527,uniform,25,18,kd_tree,"{'weights': 'uniform', 'n_neighbors': 25, 'leaf_size': 18, 'algorithm': 'kd_tree'}",-0.15677404298514402,-0.16314395863491393,-0.1687096915833571,-0.18406279949175341,-0.19181463903918683,-0.1595792405984976,-0.18916027698503016,-0.15426221565847478,-0.1551332067762823,-0.1759812352384591,-0.1698621306991099,0.013701203877195025,83
41,0.09795019626617432,0.02484426423450539,0.371087908744812,0.15995244148908988,distance,33,28,kd_tree,"{'weights': 'distance', 'n_neighbors': 33, 'leaf_size': 28, 'algorithm': 'kd_tree'}",-0.15891927718279147,-0.16190997569993554,-0.17054699742529467,-0.1849600495368609,-0.19393923846617012,-0.15705157769548778,-0.18832981750205677,-0.15434162397171997,-0.15369055299661122,-0.1766112780592806,-0.1700300388536209,0.014296667316126945,85
64,0.20002052783966065,0.08328344733149211,0.3256551504135132,0.055441990023814905,distance,33,32,kd_tree,"{'weights': 'distance', 'n_neighbors': 33, 'leaf_size': 32, 'algorithm': 'kd_tree'}",-0.15891927718279147,-0.16190997569993554,-0.17054699742529467,-0.1849600495368609,-0.19393923846617012,-0.15705157769548778,-0.18832981750205677,-0.15434162397171997,-0.15369055299661122,-0.1766112780592806,-0.1700300388536209,0.014296667316126945,85
14,0.18602030277252196,0.0656048783308238,0.49847819805145266,0.04024359536125044,uniform,26,20,kd_tree,"{'weights': 'uniform', 'n_neighbors': 26, 'leaf_size': 20, 'algorithm': 'kd_tree'}",-0.1561797226468036,-0.16321868448324314,-0.16955646488140566,-0.18464372843108354,-0.192607471113877,-0.1598237106785763,-0.1890053911266002,-0.15529031125264584,-0.15473010692244601,-0.1760507029332359,-0.1701106294469917,0.013832984180211482,87
97,0.21837198734283447,0.07428596028997639,0.3308667421340942,0.07325589067240681,uniform,26,28,kd_tree,"{'weights': 'uniform', 'n_neighbors': 26, 'leaf_size': 28, 'algorithm': 'kd_tree'}",-0.1561797226468036,-0.16321868448324314,-0.16955646488140566,-0.18464372843108354,-0.192607471113877,-0.1598237106785763,-0.1890053911266002,-0.15529031125264584,-0.15473010692244601,-0.1760507029332359,-0.1701106294469917,0.013832984180211482,87
65,0.17519230842590333,0.03406111484048374,0.38137819766998293,0.0682781600718543,uniform,24,15,kd_tree,"{'weights': 'uniform', 'n_neighbors': 24, 'leaf_size': 15, 'algorithm': 'kd_tree'}",-0.15880239326722184,-0.16368036409666734,-0.16742619799038308,-0.1837455223700004,-0.19201781192439318,-0.15926245823264348,-0.1901412619147497,-0.15359914177497894,-0.15540473189838933,-0.17733950633883072,-0.1701419389808258,0.013792440687542781,89
8,0.25056641101837157,0.06805382411899202,0.44880452156066897,0.12879877322711109,uniform,27,25,kd_tree,"{'weights': 'uniform', 'n_neighbors': 27, 'leaf_size': 25, 'algorithm': 'kd_tree'}",-0.15709270741130274,-0.16228436586212786,-0.17111135829596766,-0.1839513995304228,-0.19327887407715225,-0.15981304747368363,-0.18926015646588176,-0.15524602668869195,-0.15580737326599373,-0.17536738259128468,-0.1703212691662509,0.013731447573339916,90
66,0.10277845859527587,0.03162781942662693,0.32648727893829343,0.07926661059106418,uniform,30,35,kd_tree,"{'weights': 'uniform', 'n_neighbors': 30, 'leaf_size': 35, 'algorithm': 'kd_tree'}",-0.15800318525710094,-0.16186398567854315,-0.1708282435357984,-0.18408688373674406,-0.1955514003296574,-0.15870920088952628,-0.18894430295112655,-0.15592825895152818,-0.1557410289185578,-0.17783862264092196,-0.17074951128895047,0.014162082746071865,91
82,0.17146406173706055,0.07477756119545566,0.3309171199798584,0.12519267184614452,uniform,28,26,kd_tree,"{'weights': 'uniform', 'n_neighbors': 28, 'leaf_size': 26, 'algorithm': 'kd_tree'}",-0.1574859734629408,-0.16207689866908248,-0.17092473844843667,-0.18425309953280475,-0.1950540201059053,-0.15964191803924857,-0.1895908291943831,-0.15504082568079347,-0.15691662480991128,-0.17674766625181101,-0.17077325941953175,0.014059445428182545,92
78,0.14600105285644532,0.04732975485956141,0.2534554243087769,0.07841140009802824,uniform,28,18,kd_tree,"{'weights': 'uniform', 'n_neighbors': 28, 'leaf_size': 18, 'algorithm': 'kd_tree'}",-0.1574859734629408,-0.16207689866908248,-0.17092473844843667,-0.18425309953280475,-0.1950540201059053,-0.15964191803924857,-0.1895908291943831,-0.15504082568079347,-0.15691662480991128,-0.17674766625181101,-0.17077325941953175,0.014059445428182545,92
4,0.2650376558303833,0.1099343837929304,0.5203322887420654,0.17694430579857784,distance,35,31,kd_tree,"{'weights': 'distance', 'n_neighbors': 35, 'leaf_size': 31, 'algorithm': 'kd_tree'}",-0.15976702271181184,-0.16317857445865824,-0.1713734170795193,-0.18604960537826506,-0.19482788474307255,-0.157678335480992,-0.1883232719585058,-0.15585831508990516,-0.1547070876806073,-0.17674925418380077,-0.1708512768765138,0.01409566415110105,94
11,0.20550236701965333,0.053587750436214235,0.4283273458480835,0.13645056395646565,distance,35,39,kd_tree,"{'weights': 'distance', 'n_neighbors': 35, 'leaf_size': 39, 'algorithm': 'kd_tree'}",-0.15976702271181184,-0.16317857445865824,-0.1713734170795193,-0.18604960537826506,-0.19482788474307255,-0.157678335480992,-0.1883232719585058,-0.15585831508990516,-0.1547070876806073,-0.17674925418380077,-0.1708512768765138,0.01409566415110105,94
49,0.12418949604034424,0.05568005073198417,0.3597914934158325,0.12094021992157553,distance,35,35,kd_tree,"{'weights': 'distance', 'n_neighbors': 35, 'leaf_size': 35, 'algorithm': 'kd_tree'}",-0.15976702271181184,-0.16317857445865824,-0.1713734170795193,-0.18604960537826506,-0.19482788474307255,-0.157678335480992,-0.1883232719585058,-0.15585831508990516,-0.1547070876806073,-0.17674925418380077,-0.1708512768765138,0.01409566415110105,94
28,0.15384995937347412,0.06623490631432502,0.37679901123046877,0.08739162615793128,uniform,31,16,kd_tree,"{'weights': 'uniform', 'n_neighbors': 31, 'leaf_size': 16, 'algorithm': 'kd_tree'}",-0.15882233208488047,-0.16282242026592458,-0.17114483811086478,-0.18554024046015832,-0.1959924975606486,-0.1587972851540513,-0.1886474868957494,-0.15660875243150812,-0.15545082747466238,-0.17792340721858937,-0.17117500876570374,0.014170691635117558,97
38,0.20279982089996337,0.0641405244439765,0.3158430814743042,0.11803221884191159,uniform,33,39,kd_tree,"{'weights': 'uniform', 'n_neighbors': 33, 'leaf_size': 39, 'algorithm': 'kd_tree'}",-0.15984086612174603,-0.16519432433141965,-0.17222868233094157,-0.18661932835397652,-0.19623423805387377,-0.15859690015495992,-0.18928054577608633,-0.15706396189107552,-0.15540590896448206,-0.1789863007318328,-0.17194510567103943,0.014215220056899637,98
35,0.1665121555328369,0.0618763320991637,0.368903660774231,0.08808286699600083,uniform,33,37,kd_tree,"{'weights': 'uniform', 'n_neighbors': 33, 'leaf_size': 37, 'algorithm': 'kd_tree'}",-0.15984086612174603,-0.16519432433141965,-0.17222868233094157,-0.18661932835397652,-0.19623423805387377,-0.15859690015495992,-0.18928054577608633,-0.15706396189107552,-0.15540590896448206,-0.1789863007318328,-0.17194510567103943,0.014215220056899637,98
60,0.20280544757843016,0.040492192662620836,0.29239726066589355,0.08040841399378569,uniform,35,21,kd_tree,"{'weights': 'uniform', 'n_neighbors': 35, 'leaf_size': 21, 'algorithm': 'kd_tree'}",-0.16073663154902132,-0.16656158092554216,-0.1730874828370835,-0.18777719875342558,-0.19707891726129234,-0.15924435329929582,-0.18931701144571034,-0.15864525720297265,-0.15642983209153893,-0.17913054329875389,-0.17280088086646367,0.014011744429106326,100
