,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_weights,param_n_neighbors,param_leaf_size,param_algorithm,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
80,0.06987175941467286,0.018776785296312187,0.13190951347351074,0.04718577404118063,distance,31,42,kd_tree,"{'weights': 'distance', 'n_neighbors': 31, 'leaf_size': 42, 'algorithm': 'kd_tree'}",-0.15794978484197927,-0.15970030356908313,-0.16944060999669538,-0.18390674320299374,-0.19367615169528485,-0.15717051012275596,-0.1877014051844085,-0.15397238768398253,-0.15369773420077282,-0.17565319900916598,-0.16928688295071223,0.014258397866671728,62
17,0.09250781536102295,0.03690475364306397,0.16974003314971925,0.055845360968632005,uniform,19,24,kd_tree,"{'weights': 'uniform', 'n_neighbors': 19, 'leaf_size': 24, 'algorithm': 'kd_tree'}",-0.16178550579492626,-0.16099570958134812,-0.1698275148299579,-0.18085079649067887,-0.1904986898630528,-0.15849651804006706,-0.19024323462468193,-0.1465224001849322,-0.15349051863047392,-0.18025584729034533,-0.16929667353304642,0.01467186429393888,63
16,0.07139124870300292,0.018534367658518777,0.18008978366851808,0.039605804092568725,uniform,19,32,kd_tree,"{'weights': 'uniform', 'n_neighbors': 19, 'leaf_size': 32, 'algorithm': 'kd_tree'}",-0.16178550579492626,-0.16099570958134812,-0.1698275148299579,-0.18085079649067887,-0.1904986898630528,-0.15849651804006706,-0.19024323462468193,-0.1465224001849322,-0.15349051863047392,-0.18025584729034533,-0.16929667353304642,0.01467186429393888,63
71,0.06765143871307373,0.0344400576410584,0.12304871082305908,0.0518776447686934,uniform,19,35,ball_tree,"{'weights': 'uniform', 'n_neighbors': 19, 'leaf_size': 35, 'algorithm': 'ball_tree'}",-0.16178550579492626,-0.16099570958134812,-0.1698275148299579,-0.18085079649067887,-0.1904986898630528,-0.15849651804006706,-0.19024323462468193,-0.1465224001849322,-0.15349051863047392,-0.18025584729034533,-0.16929667353304642,0.01467186429393888,63
44,0.0967257261276245,0.03383424689561425,0.1435687780380249,0.031661226761012747,uniform,19,27,kd_tree,"{'weights': 'uniform', 'n_neighbors': 19, 'leaf_size': 27, 'algorithm': 'kd_tree'}",-0.16178550579492626,-0.16099570958134812,-0.1698275148299579,-0.18085079649067887,-0.1904986898630528,-0.15849651804006706,-0.19024323462468193,-0.1465224001849322,-0.15349051863047392,-0.18025584729034533,-0.16929667353304642,0.01467186429393888,63
64,0.08269081115722657,0.03662927604454579,0.14626548290252686,0.030614359591158137,uniform,19,39,kd_tree,"{'weights': 'uniform', 'n_neighbors': 19, 'leaf_size': 39, 'algorithm': 'kd_tree'}",-0.16178550579492626,-0.16099570958134812,-0.1698275148299579,-0.18085079649067887,-0.1904986898630528,-0.15849651804006706,-0.19024323462468193,-0.1465224001849322,-0.15349051863047392,-0.18025584729034533,-0.16929667353304642,0.01467186429393888,63
85,0.06823484897613526,0.020275765237997134,0.12405281066894532,0.030234968131651545,uniform,19,16,ball_tree,"{'weights': 'uniform', 'n_neighbors': 19, 'leaf_size': 16, 'algorithm': 'ball_tree'}",-0.16178550579492626,-0.16099570958134812,-0.1698275148299579,-0.18085079649067887,-0.1904986898630528,-0.15849651804006706,-0.19024323462468193,-0.1465224001849322,-0.15349051863047392,-0.18025584729034533,-0.16929667353304642,0.01467186429393888,63
58,0.051486778259277347,0.008539576332438596,0.13345694541931152,0.03760547693970437,uniform,21,37,ball_tree,"{'weights': 'uniform', 'n_neighbors': 21, 'leaf_size': 37, 'algorithm': 'ball_tree'}",-0.1614581810781824,-0.1602264954395016,-0.16829869953773235,-0.17989519722079836,-0.19156152542387367,-0.1594178499356851,-0.1902680393189647,-0.15013670353678224,-0.1536522650823135,-0.17905460600800369,-0.16939695625818377,0.014131936758106105,69
33,0.0800483226776123,0.03684061052581472,0.13487648963928223,0.03370302773160051,uniform,21,43,kd_tree,"{'weights': 'uniform', 'n_neighbors': 21, 'leaf_size': 43, 'algorithm': 'kd_tree'}",-0.1614581810781824,-0.1602264954395016,-0.16829869953773235,-0.17989519722079836,-0.19156152542387367,-0.1594178499356851,-0.1902680393189647,-0.15013670353678224,-0.1536522650823135,-0.17905460600800369,-0.16939695625818377,0.014131936758106105,69
30,0.05967550277709961,0.01820171792038169,0.12005093097686767,0.04380738990733224,uniform,21,32,ball_tree,"{'weights': 'uniform', 'n_neighbors': 21, 'leaf_size': 32, 'algorithm': 'ball_tree'}",-0.1614581810781824,-0.1602264954395016,-0.16829869953773235,-0.17989519722079836,-0.19156152542387367,-0.1594178499356851,-0.1902680393189647,-0.15013670353678224,-0.1536522650823135,-0.17905460600800369,-0.16939695625818377,0.014131936758106105,69
54,0.05470540523529053,0.01669494273773742,0.1423253297805786,0.056587424385537606,uniform,20,41,ball_tree,"{'weights': 'uniform', 'n_neighbors': 20, 'leaf_size': 41, 'algorithm': 'ball_tree'}",-0.1609419068355204,-0.1610336875805269,-0.1701042175482953,-0.18115144866202487,-0.19087950702351972,-0.1586749611887478,-0.19105114122576541,-0.14880131432019195,-0.15216834477925326,-0.1798447689406982,-0.1694651298104544,0.01468189756138426,72
73,0.075408935546875,0.0359056331598915,0.13605825901031493,0.032713048185524084,uniform,20,29,ball_tree,"{'weights': 'uniform', 'n_neighbors': 20, 'leaf_size': 29, 'algorithm': 'ball_tree'}",-0.1609419068355204,-0.1610336875805269,-0.1701042175482953,-0.18115144866202487,-0.19087950702351972,-0.1586749611887478,-0.19105114122576541,-0.14880131432019195,-0.15216834477925326,-0.1798447689406982,-0.1694651298104544,0.01468189756138426,72
99,0.07226991653442383,0.03522663200765011,0.11053705215454102,0.03239320839213815,uniform,22,33,ball_tree,"{'weights': 'uniform', 'n_neighbors': 22, 'leaf_size': 33, 'algorithm': 'ball_tree'}",-0.1600569804410314,-0.16103990522953335,-0.1683699021590866,-0.18139897177208297,-0.19129576478380206,-0.15959772134004327,-0.18997612875451658,-0.15178060737460425,-0.1537738013806054,-0.17823224128791446,-0.169552202452322,0.013905048691754582,74
39,0.07808358669281006,0.031112622181696532,0.16100409030914306,0.051440605064839065,uniform,23,37,kd_tree,"{'weights': 'uniform', 'n_neighbors': 23, 'leaf_size': 37, 'algorithm': 'kd_tree'}",-0.15922645429677063,-0.16252916820428237,-0.16619586077523013,-0.1822223087252715,-0.1914413040566796,-0.15977348480083187,-0.19001294471238162,-0.15245666566800387,-0.1540187092150326,-0.17862752539531923,-0.16965044258498035,0.013917437029166714,75
52,0.05394845008850098,0.015133113285001875,0.13556904792785646,0.0423635902091058,uniform,23,31,ball_tree,"{'weights': 'uniform', 'n_neighbors': 23, 'leaf_size': 31, 'algorithm': 'ball_tree'}",-0.15922645429677063,-0.16252916820428237,-0.16619586077523013,-0.1822223087252715,-0.1914413040566796,-0.15977348480083187,-0.19001294471238162,-0.15245666566800387,-0.1540187092150326,-0.17862752539531923,-0.16965044258498035,0.013917437029166714,75
56,0.06951875686645508,0.03171819657156485,0.12915847301483155,0.033912092086939453,uniform,23,34,ball_tree,"{'weights': 'uniform', 'n_neighbors': 23, 'leaf_size': 34, 'algorithm': 'ball_tree'}",-0.15922645429677063,-0.16252916820428237,-0.16619586077523013,-0.1822223087252715,-0.1914413040566796,-0.15977348480083187,-0.19001294471238162,-0.15245666566800387,-0.1540187092150326,-0.17862752539531923,-0.16965044258498035,0.013917437029166714,75
95,0.08753745555877686,0.03514477065375736,0.1617767333984375,0.03695592261070425,uniform,23,36,kd_tree,"{'weights': 'uniform', 'n_neighbors': 23, 'leaf_size': 36, 'algorithm': 'kd_tree'}",-0.15922645429677063,-0.16252916820428237,-0.16619586077523013,-0.1822223087252715,-0.1914413040566796,-0.15977348480083187,-0.19001294471238162,-0.15245666566800387,-0.1540187092150326,-0.17862752539531923,-0.16965044258498035,0.013917437029166714,75
57,0.05914783477783203,0.014764089902742639,0.1448432207107544,0.029384999563540713,uniform,23,22,ball_tree,"{'weights': 'uniform', 'n_neighbors': 23, 'leaf_size': 22, 'algorithm': 'ball_tree'}",-0.15922645429677063,-0.16252916820428237,-0.16619586077523013,-0.1822223087252715,-0.1914413040566796,-0.15977348480083187,-0.19001294471238162,-0.15245666566800387,-0.1540187092150326,-0.17862752539531923,-0.16965044258498035,0.013917437029166714,75
81,0.0824995756149292,0.02903435932732814,0.16336662769317628,0.04506695702572459,uniform,25,29,kd_tree,"{'weights': 'uniform', 'n_neighbors': 25, 'leaf_size': 29, 'algorithm': 'kd_tree'}",-0.1567726156527869,-0.16314297150305598,-0.16870842202047395,-0.18406103204760357,-0.19181322445715726,-0.15957814962036754,-0.18915821393081592,-0.15426114119758097,-0.15513233227084605,-0.17597986275847163,-0.16986079654591596,0.013700935817203455,80
46,0.06811165809631348,0.013388875898842332,0.13065662384033203,0.05111841793947021,uniform,25,41,kd_tree,"{'weights': 'uniform', 'n_neighbors': 25, 'leaf_size': 41, 'algorithm': 'kd_tree'}",-0.1567726156527869,-0.16314297150305598,-0.16870842202047395,-0.18406103204760357,-0.19181322445715726,-0.15957814962036754,-0.18915821393081592,-0.15426114119758097,-0.15513233227084605,-0.17597986275847163,-0.16986079654591596,0.013700935817203455,80
51,0.06999168395996094,0.023379904883629534,0.12687909603118896,0.0374696485409106,uniform,26,24,ball_tree,"{'weights': 'uniform', 'n_neighbors': 26, 'leaf_size': 24, 'algorithm': 'ball_tree'}",-0.15617830412455025,-0.1632176979304719,-0.1695551939263051,-0.18464196088695634,-0.192606053558024,-0.15982261545633655,-0.18900332194393216,-0.15528922842226078,-0.15472923851152337,-0.17604933058035482,-0.1701092945340715,0.013832717492183828,82
83,0.05990433692932129,0.024263555398189127,0.11754446029663086,0.037992574078014006,uniform,26,40,ball_tree,"{'weights': 'uniform', 'n_neighbors': 26, 'leaf_size': 40, 'algorithm': 'ball_tree'}",-0.15617830412455025,-0.1632176979304719,-0.1695551939263051,-0.18464196088695634,-0.192606053558024,-0.15982261545633655,-0.18900332194393216,-0.15528922842226078,-0.15472923851152337,-0.17604933058035482,-0.1701092945340715,0.013832717492183828,82
27,0.06946356296539306,0.019449039794425638,0.1484123706817627,0.02675204531868867,uniform,26,18,ball_tree,"{'weights': 'uniform', 'n_neighbors': 26, 'leaf_size': 18, 'algorithm': 'ball_tree'}",-0.15617830412455025,-0.1632176979304719,-0.1695551939263051,-0.18464196088695634,-0.192606053558024,-0.15982261545633655,-0.18900332194393216,-0.15528922842226078,-0.15472923851152337,-0.17604933058035482,-0.1701092945340715,0.013832717492183828,82
79,0.07455353736877442,0.03427797579678508,0.12898142337799073,0.027397147981462863,uniform,24,38,ball_tree,"{'weights': 'uniform', 'n_neighbors': 24, 'leaf_size': 38, 'algorithm': 'ball_tree'}",-0.1588009411567669,-0.16367936707232975,-0.16742494015687212,-0.18374376181089738,-0.19201640502025896,-0.15926137057230202,-0.19013919285566946,-0.15359807677765924,-0.15540385494547881,-0.17733812702096138,-0.17014060373891962,0.013792169997053535,85
88,0.08084683418273926,0.030535383700727718,0.1386559247970581,0.03818765120038876,uniform,24,18,ball_tree,"{'weights': 'uniform', 'n_neighbors': 24, 'leaf_size': 18, 'algorithm': 'ball_tree'}",-0.1588009411567669,-0.16367936707232975,-0.16742494015687212,-0.18374376181089738,-0.19201640502025896,-0.15926137057230202,-0.19013919285566946,-0.15359807677765924,-0.15540385494547881,-0.17733812702096138,-0.17014060373891962,0.013792169997053535,85
4,0.10064318180084228,0.04487277493979677,0.2356234073638916,0.069733941889045,uniform,27,16,kd_tree,"{'weights': 'uniform', 'n_neighbors': 27, 'leaf_size': 16, 'algorithm': 'kd_tree'}",-0.15709129291750462,-0.1622833889678342,-0.17111007564664127,-0.183949659490523,-0.19327744379769887,-0.15981194933211654,-0.18925809047410244,-0.15524494906306818,-0.15580649729450163,-0.17536602002701396,-0.17031993670110046,0.013731181705472276,87
21,0.06235108375549316,0.028059167702806215,0.1269664764404297,0.031789483929404797,uniform,30,43,ball_tree,"{'weights': 'uniform', 'n_neighbors': 30, 'leaf_size': 43, 'algorithm': 'ball_tree'}",-0.15800175413836334,-0.16186302628026786,-0.17082697152901022,-0.18408516073343323,-0.19554995429003558,-0.15870811731678794,-0.18894224781916477,-0.15592717340478193,-0.15574016473304245,-0.17783722509692573,-0.17074817953418134,0.014161818853351316,88
53,0.07648746967315674,0.023394798105566706,0.14928596019744872,0.03559532687489538,uniform,30,37,kd_tree,"{'weights': 'uniform', 'n_neighbors': 30, 'leaf_size': 37, 'algorithm': 'kd_tree'}",-0.15800175413836334,-0.16186302628026786,-0.17082697152901022,-0.18408516073343323,-0.19554995429003558,-0.15870811731678794,-0.18894224781916477,-0.15592717340478193,-0.15574016473304245,-0.17783722509692573,-0.17074817953418134,0.014161818853351316,88
93,0.08812682628631592,0.023664291838754178,0.18811204433441162,0.05252956745127003,uniform,30,19,kd_tree,"{'weights': 'uniform', 'n_neighbors': 30, 'leaf_size': 19, 'algorithm': 'kd_tree'}",-0.15800175413836334,-0.16186302628026786,-0.17082697152901022,-0.18408516073343323,-0.19554995429003558,-0.15870811731678794,-0.18894224781916477,-0.15592717340478193,-0.15574016473304245,-0.17783722509692573,-0.17074817953418134,0.014161818853351316,88
5,0.06843750476837158,0.03476398005383107,0.122798490524292,0.05538028636942423,uniform,28,15,ball_tree,"{'weights': 'uniform', 'n_neighbors': 28, 'leaf_size': 15, 'algorithm': 'ball_tree'}",-0.15748455207181622,-0.16207592939810198,-0.17092346435066097,-0.1842513567237069,-0.1950525763290406,-0.1596408278377859,-0.18958876145757692,-0.15503974857024086,-0.15691574493164615,-0.17674628886366187,-0.17077192505342384,0.014059180185050505,91
55,0.05496385097503662,0.016304111517198554,0.12598650455474852,0.025109290373069977,distance,35,41,ball_tree,"{'weights': 'distance', 'n_neighbors': 35, 'leaf_size': 41, 'algorithm': 'ball_tree'}",-0.15976557051277487,-0.1631776109252109,-0.17137214042887747,-0.18604785985150643,-0.19482643036367348,-0.15767725817859685,-0.18832122895065898,-0.15585721350511608,-0.1547062294737795,-0.17674786599863151,-0.1708499408188826,0.014095395290578797,92
75,0.055695629119873045,0.024083762358996282,0.13250043392181396,0.0573226337881446,distance,35,42,ball_tree,"{'weights': 'distance', 'n_neighbors': 35, 'leaf_size': 42, 'algorithm': 'ball_tree'}",-0.15976557051277487,-0.1631776109252109,-0.17137214042887747,-0.18604785985150643,-0.19482643036367348,-0.15767725817859685,-0.18832122895065898,-0.15585721350511608,-0.1547062294737795,-0.17674786599863151,-0.1708499408188826,0.014095395290578797,92
28,0.09595699310302734,0.023670216709390797,0.17208969593048096,0.032598080932088526,uniform,31,15,kd_tree,"{'weights': 'uniform', 'n_neighbors': 31, 'leaf_size': 15, 'algorithm': 'kd_tree'}",-0.15882089515091516,-0.16282145480169616,-0.1711435700192349,-0.18553850103524377,-0.1959910437722216,-0.1587962023950236,-0.18864543442908682,-0.1566076581274094,-0.15544996203144837,-0.17792200568672484,-0.17117367274490047,0.014170426415927629,94
66,0.06689958572387696,0.026479537346343434,0.14671070575714112,0.025512166993144025,uniform,31,36,ball_tree,"{'weights': 'uniform', 'n_neighbors': 31, 'leaf_size': 36, 'algorithm': 'ball_tree'}",-0.15882089515091516,-0.16282145480169616,-0.1711435700192349,-0.18553850103524377,-0.1959910437722216,-0.1587962023950236,-0.18864543442908682,-0.1566076581274094,-0.15544996203144837,-0.17792200568672484,-0.17117367274490047,0.014170426415927629,94
63,0.07709653377532959,0.03109474106133221,0.13064002990722656,0.04796177366177604,uniform,32,42,kd_tree,"{'weights': 'uniform', 'n_neighbors': 32, 'leaf_size': 42, 'algorithm': 'kd_tree'}",-0.1594223680192582,-0.16359489056872628,-0.1721189664682533,-0.1859079037335747,-0.19637180007326266,-0.1586932742372682,-0.18946341849450166,-0.15683744570692276,-0.15501594636103505,-0.177876250631699,-0.1715302264294502,0.014314313762942947,96
3,0.10127668380737305,0.04269951274331215,0.17335977554321289,0.03410032519209123,uniform,32,17,kd_tree,"{'weights': 'uniform', 'n_neighbors': 32, 'leaf_size': 17, 'algorithm': 'kd_tree'}",-0.1594223680192582,-0.16359489056872628,-0.1721189664682533,-0.1859079037335747,-0.19637180007326266,-0.1586932742372682,-0.18946341849450166,-0.15683744570692276,-0.15501594636103505,-0.177876250631699,-0.1715302264294502,0.014314313762942947,96
50,0.09324040412902831,0.027560568164466087,0.16629722118377685,0.04757585175457309,uniform,33,20,kd_tree,"{'weights': 'uniform', 'n_neighbors': 33, 'leaf_size': 20, 'algorithm': 'kd_tree'}",-0.15983941255082695,-0.16519334595413568,-0.1722274060392367,-0.18661758000537657,-0.19623277575802284,-0.15859582499090497,-0.18927848808600947,-0.15706285824341418,-0.15540504492115748,-0.17898488903595236,-0.17194376255850372,0.014214953572038913,98
70,0.08584654331207275,0.023468904240596465,0.13123981952667235,0.03780481789957325,uniform,35,37,ball_tree,"{'weights': 'uniform', 'n_neighbors': 35, 'leaf_size': 37, 'algorithm': 'ball_tree'}",-0.16073517680179616,-0.1665605971581752,-0.1730861977764523,-0.18777544834986026,-0.19707744778547823,-0.1592432686773185,-0.18931496489686203,-0.15864413599627727,-0.15642896325244118,-0.1791291390742793,-0.17279953397689402,0.014011484214319537,99
18,0.05986621379852295,0.01616512588621455,0.12697043418884277,0.05129527574610582,uniform,35,15,ball_tree,"{'weights': 'uniform', 'n_neighbors': 35, 'leaf_size': 15, 'algorithm': 'ball_tree'}",-0.16073517680179616,-0.1665605971581752,-0.1730861977764523,-0.18777544834986026,-0.19707744778547823,-0.1592432686773185,-0.18931496489686203,-0.15864413599627727,-0.15642896325244118,-0.1791291390742793,-0.17279953397689402,0.014011484214319537,99
