,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lambda_2,param_lambda_1,param_alpha_2,param_alpha_1,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
39,0.4895579099655151,0.06348658470005825,0.013113093376159669,0.00551017594811689,3.652726363181591e-07,6.8904452226113054e-06,3.769384692346173e-06,1e-06,"{'lambda_2': 3.652726363181591e-07, 'lambda_1': 6.8904452226113054e-06, 'alpha_2': 3.769384692346173e-06, 'alpha_1': 1e-06}",-0.11753843324010631,-0.0943617870826854,-0.10372485654831722,-0.12175854652654286,-0.13838816432674017,-0.09636037822498553,-0.11609043134428859,-0.09395907811177598,-0.0925757139883285,-0.12136957284034686,-0.10961269622341174,0.01482135990098349,11
51,0.4584522724151611,0.06426352840868566,0.010937833786010742,0.001969609585819863,3.769784892446223e-07,6.8904452226113054e-06,4.909954977488744e-06,3.4172086043021514e-06,"{'lambda_2': 3.769784892446223e-07, 'lambda_1': 6.8904452226113054e-06, 'alpha_2': 4.909954977488744e-06, 'alpha_1': 3.4172086043021514e-06}",-0.11753843335905105,-0.09436178727184845,-0.10372485654297428,-0.12175854675685871,-0.13838816353740874,-0.09636037816197729,-0.11609043123642493,-0.09395907822122262,-0.09257571455701202,-0.12136957284767468,-0.10961269624924527,0.014821359678290251,12
58,0.47589194774627686,0.08325842411449873,0.013205981254577637,0.005968637098681203,3.9590295147573786e-07,5.4722361180590296e-06,6.462731365682842e-06,7.679339669834918e-06,"{'lambda_2': 3.9590295147573786e-07, 'lambda_1': 5.4722361180590296e-06, 'alpha_2': 6.462731365682842e-06, 'alpha_1': 7.679339669834918e-06}",-0.11753843347870704,-0.09436178745696168,-0.10372485653764645,-0.12175854699577501,-0.13838816266473014,-0.09636037809824405,-0.11609043112670812,-0.09395907832975026,-0.09257571509478667,-0.12136957285544106,-0.10961269626387504,0.014821359444242847,13
88,0.45813822746276855,0.05467257631812377,0.012243986129760742,0.003145006700377245,3.424462231115558e-07,5.5037518759379685e-06,3.173086543271636e-06,8.67583791895948e-06,"{'lambda_2': 3.424462231115558e-07, 'lambda_1': 5.5037518759379685e-06, 'alpha_2': 3.173086543271636e-06, 'alpha_1': 8.67583791895948e-06}",-0.11753843328204439,-0.09436178716034113,-0.10372485654640688,-0.12175854658583755,-0.13838816428542977,-0.09636037820580041,-0.11609043131056719,-0.09395907815238544,-0.09257571428036265,-0.12136957284168622,-0.10961269626508616,0.014821359854640009,14
83,0.4611884355545044,0.07515938844853605,0.014074230194091797,0.004501392444795192,3.352276138069035e-07,4.2701350675337665e-06,2.9449724862431214e-06,1.6203101550775387e-06,"{'lambda_2': 3.352276138069035e-07, 'lambda_1': 4.2701350675337665e-06, 'alpha_2': 2.9449724862431214e-06, 'alpha_1': 1.6203101550775387e-06}",-0.1175384332960892,-0.09436178718671182,-0.10372485654575886,-0.12175854660587422,-0.13838816426999384,-0.09636037819913426,-0.11609043129919214,-0.09395907816627455,-0.0925757143781869,-0.12136957284215247,-0.10961269627893681,0.014821359838772603,15
19,0.4568289518356323,0.03028333157201817,0.01087498664855957,0.0013052078160970695,3.574687343671836e-07,4.180090045022511e-06,4.425712856428214e-06,6.5827913956978485e-06,"{'lambda_2': 3.574687343671836e-07, 'lambda_1': 4.180090045022511e-06, 'alpha_2': 4.425712856428214e-06, 'alpha_1': 6.5827913956978485e-06}",-0.11753843338866915,-0.09436178732696507,-0.10372485654163986,-0.12175854679676161,-0.13838816352942096,-0.09636037814898055,-0.11609043121310166,-0.09395907824969875,-0.09257571476937125,-0.12136957284850189,-0.10961269628131107,0.01482135964876524,16
50,0.5381680727005005,0.08475853105328184,0.01297605037689209,0.006952049125797863,3.4303151575787893e-07,5.178089044522261e-06,3.5212606303151574e-06,4.141570785392696e-06,"{'lambda_2': 3.4303151575787893e-07, 'lambda_1': 5.178089044522261e-06, 'alpha_2': 3.5212606303151574e-06, 'alpha_1': 4.141570785392696e-06}",-0.11753843334870893,-0.09436178726979168,-0.10372485654338783,-0.12175854670954989,-0.13838816390153083,-0.09636037817090684,-0.11609043125108111,-0.0939590782146864,-0.0925757146232197,-0.12136957284549632,-0.10961269628783595,0.01482135973749851,17
55,0.47052505016326907,0.06034592811783586,0.016591548919677734,0.008528351191713442,2.905502751375688e-07,6.4252126063031515e-06,1.2041020510255128e-06,7.603301650825413e-06,"{'lambda_2': 2.905502751375688e-07, 'lambda_1': 6.4252126063031515e-06, 'alpha_2': 1.2041020510255128e-06, 'alpha_1': 7.603301650825413e-06}",-0.11753843334000874,-0.09436178728209949,-0.10372485654363754,-0.12175854664753925,-0.13838816444893035,-0.09636037818029324,-0.11609043126736893,-0.0939590782129103,-0.09257571477959663,-0.12136957284243391,-0.10961269635448183,0.014821359818794008,18
0,0.4644774436950684,0.05413915147024213,0.013169312477111816,0.005076885551950378,3.6273636818409206e-07,4.859929964982491e-06,6.12656328164082e-06,1.112056028014007e-06,"{'lambda_2': 3.6273636818409206e-07, 'lambda_1': 4.859929964982491e-06, 'alpha_2': 6.12656328164082e-06, 'alpha_1': 1.112056028014007e-06}",-0.11753843368988157,-0.09436178782023753,-0.10372485652801103,-0.12175854735767093,-0.13838816177341937,-0.09636037799121584,-0.1160904309439502,-0.09395907853076031,-0.09257571631037052,-0.12136957286582369,-0.10961269638113409,0.014821359116593942,19
4,0.46634931564331056,0.05833632995157238,0.009595680236816406,0.0009433917015801553,3.7795397698849427e-07,6.902451225612806e-06,7.015007503751876e-06,2.200600300150075e-06,"{'lambda_2': 3.7795397698849427e-07, 'lambda_1': 6.902451225612806e-06, 'alpha_2': 7.015007503751876e-06, 'alpha_1': 2.200600300150075e-06}",-0.11753843375745418,-0.09436178792552168,-0.10372485652496254,-0.12175854749456849,-0.13838816125965184,-0.09636037795424388,-0.11609043088135515,-0.09395907859285509,-0.09257571661056538,-0.12136957287033939,-0.10961269638715176,0.014821358980829265,20
34,0.4875965595245361,0.059943340466007855,0.012020015716552734,0.003200768723301305,2.9893946973486745e-07,5.026513256628314e-06,2.5287643821910957e-06,4.793896948474237e-06,"{'lambda_2': 2.9893946973486745e-07, 'lambda_1': 5.026513256628314e-06, 'alpha_2': 2.5287643821910957e-06, 'alpha_1': 4.793896948474237e-06}",-0.1175384335150451,-0.09436178756430244,-0.10372485653576373,-0.1217585469792751,-0.13838816336541362,-0.09636037808844228,-0.11609043111004136,-0.09395907837481732,-0.09257571564671602,-0.1213695728528125,-0.10961269640326295,0.01482135950163632,21
41,0.5084593296051025,0.1364138711993194,0.01406252384185791,0.005323473792454997,3.067433716858429e-07,4.6318159079539764e-06,3.0250125062531266e-06,3.1530765382691343e-06,"{'lambda_2': 3.067433716858429e-07, 'lambda_1': 4.6318159079539764e-06, 'alpha_2': 3.0250125062531266e-06, 'alpha_1': 3.1530765382691343e-06}",-0.11753843354513684,-0.09436178760969505,-0.1037248565344243,-0.12175854704182205,-0.13838816311936522,-0.09636037807203636,-0.11609043108195811,-0.09395907840193377,-0.09257571577177945,-0.12136957285490661,-0.10961269640330577,0.014821359439149355,22
91,0.5028571844100952,0.06591332024228375,0.010930085182189941,0.0020028659601257844,2.86648324162081e-07,4.48624312156078e-06,2.1925962981490743e-06,4.693846923461731e-06,"{'lambda_2': 2.86648324162081e-07, 'lambda_1': 4.48624312156078e-06, 'alpha_2': 2.1925962981490743e-06, 'alpha_1': 4.693846923461731e-06}",-0.11753843354485284,-0.09436178761876056,-0.10372485653439306,-0.12175854702412886,-0.13838816330697865,-0.09636037807416388,-0.11609043108546044,-0.09395907840380915,-0.09257571584442788,-0.12136957285392364,-0.10961269642908991,0.014821359464513493,23
61,0.5120027542114258,0.08784724269885037,0.01498720645904541,0.004133072231971834,3.559079539769885e-07,6.8064032016008e-06,7.491245622811406e-06,7.87943971985993e-06,"{'lambda_2': 3.559079539769885e-07, 'lambda_1': 6.8064032016008e-06, 'alpha_2': 7.491245622811406e-06, 'alpha_1': 7.87943971985993e-06}",-0.11753843401718962,-0.09436178836187058,-0.1037248565131797,-0.12175854795646006,-0.13838815998108295,-0.09636037782119103,-0.11609043065353032,-0.09395907883726136,-0.09257571803086047,-0.12136957288403946,-0.10961269650566656,0.014821358553858062,24
74,0.5382636308670044,0.08568861948277601,0.012427449226379395,0.004941157450115746,3.05767883941971e-07,5.32816408204102e-06,4.873936968484242e-06,3.365182591295648e-06,"{'lambda_2': 3.05767883941971e-07, 'lambda_1': 5.32816408204102e-06, 'alpha_2': 4.873936968484242e-06, 'alpha_1': 3.365182591295648e-06}",-0.11753843391545399,-0.09436178821871397,-0.10372485651766952,-0.12175854772555604,-0.13838816102359713,-0.09636037787904479,-0.11609043075224385,-0.0939590787477941,-0.0925757176900613,-0.12136957287586363,-0.10961269653459985,0.014821358793566868,25
1,0.4417138576507568,0.03318141895421577,0.011234879493713379,0.001474230915894092,2.831365682841421e-07,5.271135567783892e-06,3.573286643321661e-06,3.385192596298149e-06,"{'lambda_2': 2.831365682841421e-07, 'lambda_1': 5.271135567783892e-06, 'alpha_2': 3.573286643321661e-06, 'alpha_1': 3.385192596298149e-06}",-0.11753843384980012,-0.09436178812202059,-0.10372485652058201,-0.12175854758458725,-0.13838816160927364,-0.09636037791540708,-0.11609043081440007,-0.09395907868912481,-0.09257571743602831,-0.12136957287104115,-0.10961269654122652,0.014821358936525938,26
90,0.46143760681152346,0.07433889184854217,0.01030731201171875,0.0012815480245367045,2.4801900950475236e-07,6.696848424212106e-06,1.4202101050525263e-06,5.078039019509755e-06,"{'lambda_2': 2.4801900950475236e-07, 'lambda_1': 6.696848424212106e-06, 'alpha_2': 1.4202101050525263e-06, 'alpha_1': 5.078039019509755e-06}",-0.11753843373620605,-0.09436178795400718,-0.10372485652561067,-0.1217585473433066,-0.1383881625943167,-0.09636037797771967,-0.11609043092133005,-0.09395907858770045,-0.09257571698734317,-0.12136957286285201,-0.10961269654903924,0.014821359179752235,27
11,0.4805412292480469,0.07728514946066754,0.011292505264282226,0.0017954784298942412,2.737718859429715e-07,4.1740870435217605e-06,3.277138569284642e-06,6.050525262631315e-06,"{'lambda_2': 2.737718859429715e-07, 'lambda_1': 4.1740870435217605e-06, 'alpha_2': 3.277138569284642e-06, 'alpha_1': 6.050525262631315e-06}",-0.1175384338520036,-0.09436178812880108,-0.10372485652048347,-0.12175854758146853,-0.1383881616743989,-0.09636037791542819,-0.11609043081391518,-0.0939590786915942,-0.09257571747626422,-0.12136957287075367,-0.10961269655251112,0.014821358943406634,28
42,0.4928553342819214,0.07982583760653407,0.011694574356079101,0.001953756245057389,2.86648324162081e-07,6.072536268134066e-06,4.505752876438219e-06,7.735367683841921e-06,"{'lambda_2': 2.86648324162081e-07, 'lambda_1': 6.072536268134066e-06, 'alpha_2': 4.505752876438219e-06, 'alpha_1': 7.735367683841921e-06}",-0.11753843400122381,-0.09436178836904645,-0.10372485651374262,-0.12175854786752145,-0.1383881607158664,-0.09636037783618034,-0.11609043067895511,-0.09395907883002337,-0.0925757182057852,-0.12136957287979874,-0.10961269658981435,0.014821358667703979,29
17,0.4644941806793213,0.0551753033534326,0.011333107948303223,0.00303948678309983,3.330815407703852e-07,5.190095047523762e-06,7.599299649824912e-06,1.4122061030515257e-06,"{'lambda_2': 3.330815407703852e-07, 'lambda_1': 5.190095047523762e-06, 'alpha_2': 7.599299649824912e-06, 'alpha_1': 1.4122061030515257e-06}",-0.11753843421766004,-0.09436178870148074,-0.10372485650407388,-0.12175854830814194,-0.13838815904659132,-0.09636037771894963,-0.1160904304785983,-0.09395907902664886,-0.09257571914768281,-0.12136957289434538,-0.1096126966044173,0.014821358231318351,30
54,0.4563779592514038,0.033647878068791215,0.0123565673828125,0.003278165820890214,3.1708354177088544e-07,6.4102051025512754e-06,6.76288144072036e-06,5.626313156578289e-06,"{'lambda_2': 3.1708354177088544e-07, 'lambda_1': 6.4102051025512754e-06, 'alpha_2': 6.76288144072036e-06, 'alpha_1': 5.626313156578289e-06}",-0.11753843419379569,-0.09436178867079886,-0.10372485650510094,-0.12175854824967823,-0.1383881593377454,-0.09636037773282419,-0.11609043050248447,-0.09395907900646303,-0.09257571908797199,-0.12136957289219169,-0.10961269661790544,0.014821358293522833,31
60,0.5763813734054566,0.08547189633575718,0.01647157669067383,0.006124122928109542,2.8547773886943473e-07,6.647323661830916e-06,4.761880940470235e-06,3.0570285142571283e-06,"{'lambda_2': 2.8547773886943473e-07, 'lambda_1': 6.647323661830916e-06, 'alpha_2': 4.761880940470235e-06, 'alpha_1': 3.0570285142571283e-06}",-0.11753843407505263,-0.09436178849202177,-0.10372485651037974,-0.12175854800236785,-0.13838816031420287,-0.09636037779755206,-0.11609043061340407,-0.09395907889960864,-0.0925757185963628,-0.12136957288390128,-0.10961269661848538,0.014821358540868334,32
5,0.45551490783691406,0.046149109644514866,0.011432337760925292,0.002187592774397054,2.505552776388194e-07,5.035517758879439e-06,4.213606803401701e-06,5.726363181590795e-06,"{'lambda_2': 2.505552776388194e-07, 'lambda_1': 5.035517758879439e-06, 'alpha_2': 4.213606803401701e-06, 'alpha_1': 5.726363181590795e-06}",-0.11753843423152575,-0.09436178876411683,-0.10372485650325222,-0.12175854826286699,-0.13838815973620908,-0.09636037771969347,-0.11609043047960975,-0.0939590790487105,-0.09257571952678195,-0.12136957289115113,-0.10961269671639177,0.014821358309642723,33
29,0.4688070297241211,0.04686321831918503,0.01178288459777832,0.0014983026273881705,2.5172586293146574e-07,4.11855927963982e-06,4.393696848424212e-06,7.015007503751876e-06,"{'lambda_2': 2.5172586293146574e-07, 'lambda_1': 4.11855927963982e-06, 'alpha_2': 4.393696848424212e-06, 'alpha_1': 7.015007503751876e-06}",-0.11753843424374658,-0.09436178878252284,-0.1037248565027224,-0.12175854828717445,-0.13838815964797202,-0.09636037771342351,-0.11609043046849897,-0.09395907905948882,-0.09257571958063834,-0.12136957289193191,-0.10961269671781197,0.014821358286092058,34
81,0.4711512804031372,0.0790009559012138,0.011803817749023438,0.0020823155594553748,3.055727863931966e-07,5.959979989994997e-06,7.951475737868935e-06,2.7488744372186094e-06,"{'lambda_2': 3.055727863931966e-07, 'lambda_1': 5.959979989994997e-06, 'alpha_2': 7.951475737868935e-06, 'alpha_1': 2.7488744372186094e-06}",-0.11753843451597715,-0.0943617892052885,-0.10372485649050942,-0.1217585488357938,-0.13838815760923007,-0.09636037756600678,-0.11609043021733163,-0.09395907930835339,-0.09257572079388017,-0.12136957290993242,-0.10961269674523033,0.01482135774465941,35
15,0.45128297805786133,0.03910066052747701,0.010342097282409668,0.001529463608355083,2.3494747373686844e-07,5.442221110555277e-06,3.661330665332666e-06,5.606303151575788e-06,"{'lambda_2': 2.3494747373686844e-07, 'lambda_1': 5.442221110555277e-06, 'alpha_2': 3.661330665332666e-06, 'alpha_1': 5.606303151575788e-06}",-0.11753843425771614,-0.09436178881521294,-0.10372485650202423,-0.12175854829756058,-0.1383881597362475,-0.09636037770744403,-0.11609043045882232,-0.09395907907512749,-0.09257571972261944,-0.12136957289186927,-0.10961269674646439,0.014821358283627264,36
33,0.4920318126678467,0.07820479550416284,0.01220409870147705,0.0023292207610320563,2.3631315657828916e-07,6.209104552276138e-06,3.953476738369185e-06,2.5287643821910957e-06,"{'lambda_2': 2.3631315657828916e-07, 'lambda_1': 6.209104552276138e-06, 'alpha_2': 3.953476738369185e-06, 'alpha_1': 2.5287643821910957e-06}",-0.1175384343170113,-0.09436178891304815,-0.10372485649932597,-0.12175854840770711,-0.1383881593936935,-0.09636037767617023,-0.11609043040581184,-0.09395907913083287,-0.09257572002864815,-0.12136957289526983,-0.1096126967667519,0.014821358179046368,37
28,0.5014875173568726,0.06042639502201703,0.011477994918823241,0.00301175049659957,1.943671835917959e-07,4.3196598299149576e-06,1.8724362181090546e-06,5.858429214607303e-06,"{'lambda_2': 1.943671835917959e-07, 'lambda_1': 4.3196598299149576e-06, 'alpha_2': 1.8724362181090546e-06, 'alpha_1': 5.858429214607303e-06}",-0.11753843423226072,-0.0943617887922586,-0.10372485650309343,-0.12175854821614027,-0.13838816025324463,-0.09636037772474647,-0.11609043048804206,-0.0939590790555414,-0.09257571973869523,-0.12136957288849388,-0.10961269678925167,0.01482135837797048,38
30,0.4515139818191528,0.05652640394738733,0.01296539306640625,0.0034055403281669206,2.398249124562281e-07,4.669334667333667e-06,4.797898949474737e-06,3.8894447223611806e-06,"{'lambda_2': 2.398249124562281e-07, 'lambda_1': 4.669334667333667e-06, 'alpha_2': 4.797898949474737e-06, 'alpha_1': 3.8894447223611806e-06}",-0.1175384344304128,-0.0943617890957696,-0.10372485649424024,-0.12175854862160902,-0.13838815870255283,-0.09636037761706981,-0.11609043030416505,-0.09395907923545242,-0.09257572059313607,-0.12136957290192929,-0.1096126967996337,0.014821357975289228,39
21,0.5581975698471069,0.14520176992520148,0.0175201416015625,0.005147818127995361,2.7630815407703854e-07,5.788894447223611e-06,6.994997498749374e-06,3.973486743371686e-06,"{'lambda_2': 2.7630815407703854e-07, 'lambda_1': 5.788894447223611e-06, 'alpha_2': 6.994997498749374e-06, 'alpha_1': 3.973486743371686e-06}",-0.11753843456698455,-0.09436178930308368,-0.10372485648813726,-0.12175854890505176,-0.13838815759062062,-0.09636037754226157,-0.11609043017662546,-0.0939590793591411,-0.09257572116585668,-0.1213695729114175,-0.10961269680091801,0.014821357691820549,40
73,0.544971227645874,0.09743748792723299,0.012282896041870116,0.0027235867341668285,2.548474237118559e-07,5.626813406703351e-06,6.310655327663831e-06,3.08104052026013e-06,"{'lambda_2': 2.548474237118559e-07, 'lambda_1': 5.626813406703351e-06, 'alpha_2': 6.310655327663831e-06, 'alpha_1': 3.08104052026013e-06}",-0.11753843461054038,-0.09436178938510201,-0.10372485648611579,-0.12175854896710836,-0.13838815754315426,-0.09636037752159456,-0.11609043014130387,-0.09395907940223074,-0.09257572147116375,-0.12136957291285194,-0.10961269684411656,0.014821357642432717,41
93,0.45360550880432127,0.027944310687872252,0.010357952117919922,0.0014266745497379608,2.5426213106553277e-07,4.460730365182591e-06,6.722861430715358e-06,7.5312656328164085e-06,"{'lambda_2': 2.5426213106553277e-07, 'lambda_1': 4.460730365182591e-06, 'alpha_2': 6.722861430715358e-06, 'alpha_1': 7.5312656328164085e-06}",-0.11753843467299296,-0.0943617894861544,-0.10372485648332062,-0.12175854908320428,-0.13838815718078973,-0.0963603774894682,-0.11609043008571553,-0.09395907945974202,-0.09257572178813445,-0.12136957291642035,-0.10961269686459425,0.01482135753286321,42
31,0.4516633987426758,0.03316827066387961,0.01089162826538086,0.002143820848928739,2.144622311155578e-07,4.321160580290145e-06,4.329664832416208e-06,2.216608304152076e-06,"{'lambda_2': 2.144622311155578e-07, 'lambda_1': 4.321160580290145e-06, 'alpha_2': 4.329664832416208e-06, 'alpha_1': 2.216608304152076e-06}",-0.11753843454659402,-0.09436178929884899,-0.10372485648892554,-0.1217585488146978,-0.13838815827720113,-0.0963603775589285,-0.11609043020477249,-0.09395907934671502,-0.09257572128758726,-0.12136957290730299,-0.10961269687315738,0.014821357803762038,43
12,0.4634896516799927,0.06946183109229466,0.010607075691223145,0.001549815464977649,1.9943971985992998e-07,6.1910955477738865e-06,3.3251625812906454e-06,6.44672336168084e-06,"{'lambda_2': 1.9943971985992998e-07, 'lambda_1': 6.1910955477738865e-06, 'alpha_2': 3.3251625812906454e-06, 'alpha_1': 6.44672336168084e-06}",-0.11753843448986778,-0.09436178921438945,-0.1037248564914301,-0.12175854869587978,-0.13838815875106072,-0.09636037758972173,-0.1160904302577935,-0.09395907929604794,-0.09257572105751913,-0.1213695729033106,-0.10961269687470207,0.014821357922626639,44
27,0.5228545904159546,0.08329235940793929,0.014188075065612793,0.007691692105056004,1.8032016008004002e-07,4.165082541270635e-06,2.3046523261630816e-06,5.386193096548274e-06,"{'lambda_2': 1.8032016008004002e-07, 'lambda_1': 4.165082541270635e-06, 'alpha_2': 2.3046523261630816e-06, 'alpha_1': 5.386193096548274e-06}",-0.117538434428924,-0.09436178912191391,-0.10372485649417085,-0.1217585485678554,-0.13838815926373993,-0.09636037762360729,-0.11609043031511626,-0.09395907924058805,-0.09257572080627065,-0.12136957289898274,-0.1096126968761169,0.014821358051689236,45
46,0.5027870178222656,0.1491995057012446,0.0112532377243042,0.0017952429822067765,1.6256628314157078e-07,5.617808904452226e-06,1.5522761380690344e-06,8.895947973986995e-06,"{'lambda_2': 1.6256628314157078e-07, 'lambda_1': 5.617808904452226e-06, 'alpha_2': 1.5522761380690344e-06, 'alpha_1': 8.895947973986995e-06}",-0.11753843443945054,-0.09436178914887795,-0.10372485649363151,-0.12175854857130122,-0.13838815937766327,-0.09636037761966304,-0.11609043030865689,-0.09395907925283807,-0.09257572093212084,-0.12136957289868601,-0.10961269690428894,0.01482135805618616,46
59,0.5403570890426636,0.12343101251113849,0.013005709648132325,0.004757224732764522,1.7115057528764383e-07,6.84992496248124e-06,2.228614307153577e-06,4.437718859429715e-06,"{'lambda_2': 1.7115057528764383e-07, 'lambda_1': 6.84992496248124e-06, 'alpha_2': 2.228614307153577e-06, 'alpha_1': 4.437718859429715e-06}",-0.11753843452140716,-0.09436178928100783,-0.10372485648991717,-0.12175854872919535,-0.13838815884284333,-0.0963603775757707,-0.11609043023430703,-0.09395907932915222,-0.09257572133079814,-0.1213695729037035,-0.10961269692381023,0.014821357903410697,47
