,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_n_estimators,param_loss,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
62,2.4603580236434937,0.3497492190398568,0.09590630531311035,0.02685351342100353,42,107,linear,7.178617508754377,"{'random_state': 42, 'n_estimators': 107, 'loss': 'linear', 'learning_rate': 7.178617508754377}",-0.5324190902272721,-0.5214716881058021,-0.4835837711293832,-0.6044342088453367,-0.7647356126991163,-0.556715767427928,-0.34502531080269805,-0.6424399914637461,-0.2683977770342057,-0.5949560714473064,-0.5314179289182795,0.13530755275561349,62
23,2.9591731786727906,0.3946577853897651,0.13178513050079346,0.012089941626819076,42,169,linear,6.663365032516259,"{'random_state': 42, 'n_estimators': 169, 'loss': 'linear', 'learning_rate': 6.663365032516259}",-0.5966760801487431,-0.4373805786739875,-0.37671665991208436,-0.8668527699465214,-0.5219830138875635,-0.6417246421673094,-0.642505430295827,-0.3775684188860546,-0.7656492487065055,-0.34258727752442747,-0.5569644120149024,0.16787270658125394,63
39,4.868142414093017,0.5710534422421285,0.20708589553833007,0.03820131388796256,42,243,linear,7.6138307653826915,"{'random_state': 42, 'n_estimators': 243, 'loss': 'linear', 'learning_rate': 7.6138307653826915}",-0.7900493540166745,-0.26866664751468466,-0.5640201285277121,-0.5370871960393346,-0.5733461866824235,-0.3431950887324437,-0.897050188180891,-0.563736483379204,-0.6854597596005474,-0.4754091122940141,-0.569802014496793,0.17918516712105778,64
24,3.2370083332061768,0.4553174268336399,0.14568777084350587,0.01928230303811971,42,187,linear,9.084551425712856,"{'random_state': 42, 'n_estimators': 187, 'loss': 'linear', 'learning_rate': 9.084551425712856}",-0.6618541875089081,-0.4621614950516426,-0.5543321158614368,-0.6559788337543855,-0.8329432452626835,-0.3649249299018776,-0.4894144235748309,-0.6880200213562921,-0.5515036484713972,-0.5640419358632311,-0.5825174836606685,0.12575079010068949,65
76,2.7556761741638183,0.3881308494607169,0.12373561859130859,0.012200716876276768,42,173,linear,8.209122461230615,"{'random_state': 42, 'n_estimators': 173, 'loss': 'linear', 'learning_rate': 8.209122461230615}",-0.7504612774065561,-0.2535076414739179,-0.9878976269330476,-0.6167729004195729,-0.7211396531653038,-0.7055730809325165,-0.5689936445055725,-0.4443438053115089,-0.2779359198393647,-0.8410972133427346,-0.6167722763330096,0.22438632560263921,66
80,3.238633942604065,0.4793258216800604,0.13256897926330566,0.028486648214190554,42,193,linear,7.798921460730366,"{'random_state': 42, 'n_estimators': 193, 'loss': 'linear', 'learning_rate': 7.798921460730366}",-0.5323934802492899,-0.6697221770837564,-0.6488527847763914,-0.7226861606384763,-0.582788270251564,-0.39798470204295155,-0.505364600166915,-0.5521886473180091,-1.162760077645055,-0.4377853476275304,-0.6212526247799939,0.20438059558435961,67
99,2.0769729614257812,0.2650859103043925,0.06688294410705567,0.037090713685071226,42,146,linear,6.358215507753878,"{'random_state': 42, 'n_estimators': 146, 'loss': 'linear', 'learning_rate': 6.358215507753878}",-1.5094521873653826,-0.4640189177574694,-0.4967053526834245,-0.5162374696692332,-0.3959422330913672,-0.572147282462308,-0.3812016121342367,-0.6252036824616815,-0.3563283434417465,-0.9968148943911619,-0.631405197545801,0.3407606872905177,68
28,5.102183699607849,0.6679916030278404,0.20615179538726808,0.0390596265419703,42,267,linear,8.519274437218609,"{'random_state': 42, 'n_estimators': 267, 'loss': 'linear', 'learning_rate': 8.519274437218609}",-0.30980015470723243,-0.6948410036962236,-0.5694051418582247,-0.5739788517459404,-0.7345316667205082,-0.9805960631464391,-0.7889360533126314,-0.718967415436692,-0.7109304968563703,-0.35479628907935007,-0.6436783136559613,0.18999437008638126,69
14,3.986432337760925,0.5194657445313784,0.16511011123657227,0.05425501565460625,42,199,linear,9.664835767883943,"{'random_state': 42, 'n_estimators': 199, 'loss': 'linear', 'learning_rate': 9.664835767883943}",-0.6370549929717021,-0.5017321130279901,-0.6672485408836115,-1.0409078958866256,-0.5881686560749686,-0.6336137222425036,-0.48999189639052715,-0.590749048483526,-0.6948166254078446,-0.7580670925741076,-0.6602350583943408,0.14869491942123333,70
95,3.2704317569732666,0.38169861568937336,0.13781955242156982,0.0203538068296915,42,186,linear,7.9690048024012015,"{'random_state': 42, 'n_estimators': 186, 'loss': 'linear', 'learning_rate': 7.9690048024012015}",-0.39591738215761163,-0.5505449898502744,-0.519708567933063,-0.9377556003245379,-0.5270006109607484,-0.4123801131720135,-0.42670504390479547,-0.47897276355700297,-1.6522017203010957,-0.7406949631542354,-0.6641881755315378,0.3654520834708239,71
40,2.9022557020187376,0.4026758374664423,0.11606974601745605,0.03822053916417228,42,138,linear,8.659343071535769,"{'random_state': 42, 'n_estimators': 138, 'loss': 'linear', 'learning_rate': 8.659343071535769}",-0.9681094788846489,-1.5317317083920647,-0.5135060235154201,-0.4083527329811914,-0.6727912475743079,-0.48658243857662703,-0.6933449759602756,-0.41064380484324947,-0.35904972385532036,-0.6495826607224007,-0.6693694795305506,0.335106526175013,72
18,3.3665173768997194,0.5113472693985988,0.15450587272644042,0.04947117188363288,42,160,linear,9.774889694847424,"{'random_state': 42, 'n_estimators': 160, 'loss': 'linear', 'learning_rate': 9.774889694847424}",-0.7790489706026227,-1.205720925128248,-1.1535955816897348,-0.6460650738946067,-0.694889252888341,-0.5463863625200602,-0.4289949260849998,-0.8392081504132824,-0.5796593091588778,-0.6812071585905832,-0.7554775710971355,0.2389903124072916,73
55,3.948155975341797,0.3389266281461415,0.1541499376296997,0.04610667751265011,42,170,linear,7.333693496748374,"{'random_state': 42, 'n_estimators': 170, 'loss': 'linear', 'learning_rate': 7.333693496748374}",-0.6943359402738187,-1.5587419953000552,-0.32628969298607846,-1.5352297479100563,-0.7586295336125256,-0.41664724982411355,-0.8343547190303724,-0.44043236676599534,-0.40694904557610134,-0.7266644381972933,-0.769827472947641,0.42210447353584524,74
34,2.4968289136886597,0.4856317751354414,0.10616111755371094,0.028319819596850888,42,112,linear,8.669347973986994,"{'random_state': 42, 'n_estimators': 112, 'loss': 'linear', 'learning_rate': 8.669347973986994}",-0.36870120838002546,-0.7329362215290088,-0.6634809816811654,-1.0212729215146994,-1.1389897248975727,-0.42966988168411946,-1.5183327449232675,-0.48181075677696605,-0.6690717099967213,-0.8371588171128503,-0.7861424968496398,0.33823406010049617,75
1,3.9309239864349363,0.5560561159225876,0.16372785568237305,0.03077677162700648,42,226,linear,6.453262081040521,"{'random_state': 42, 'n_estimators': 226, 'loss': 'linear', 'learning_rate': 6.453262081040521}",-1.3502029885413822,-1.5784917681712836,-1.0399319478267177,-1.1076929163666307,-0.4064612074989658,-0.6600040719683118,-0.3276529742567523,-0.4697957940988253,-0.9937604604160717,-0.3821167015066492,-0.8316110830651591,0.42069111767747075,76
94,2.758111500740051,0.37971288642475154,0.1341399908065796,0.022764805207469388,42,176,square,4.192154127063532,"{'random_state': 42, 'n_estimators': 176, 'loss': 'square', 'learning_rate': 4.192154127063532}",-0.8525805321051103,-1.2621167197829535,-1.1915474909842985,-1.2248152650396507,-0.744058799246959,-0.8523881796207227,-1.1113324409894278,-1.4126339213702352,-1.2976416051105002,-0.9869500054780904,-1.093606495972795,0.21184095421064805,77
33,4.5282384872436525,0.393923980389245,0.2018383502960205,0.03742805346891199,42,237,square,2.9915658329164585,"{'random_state': 42, 'n_estimators': 237, 'loss': 'square', 'learning_rate': 2.9915658329164585}",-1.2101130138199665,-1.0885030593890563,-1.0974645225902488,-1.2542569374352999,-1.027938581594622,-1.0936747356127847,-1.1802311519348692,-1.3185758686868576,-0.8365297869172644,-0.8694862252034959,-1.0976773883184463,0.14764931434188147,78
16,2.16064453125,0.3063326225244395,0.10001051425933838,0.018247213794851787,42,105,square,6.458264532266133,"{'random_state': 42, 'n_estimators': 105, 'loss': 'square', 'learning_rate': 6.458264532266133}",-1.5061024305829969,-0.9708227869335045,-1.2814611466081296,-1.3611544641608082,-1.3951382166896813,-0.7941304763114205,-0.7274753834034425,-0.5486007909939971,-1.479417415861592,-1.2831644071014308,-1.1347467518647003,0.3273602841445551,79
57,5.209891843795776,0.720919124767955,0.23619184494018555,0.03414253677800671,42,263,square,6.373222861430715,"{'random_state': 42, 'n_estimators': 263, 'loss': 'square', 'learning_rate': 6.373222861430715}",-1.2530406249383514,-0.7899148957070232,-1.3285822741514415,-0.9220595847889749,-0.9438058116854277,-1.5162196783845627,-0.4619766859673005,-1.5432918230358161,-1.1137556930108155,-1.5133364628122061,-1.138598353448192,0.3407112573215487,80
2,3.3975604295730593,0.5668646524909242,0.15626676082611085,0.030573643637223823,42,205,square,6.588328264132066,"{'random_state': 42, 'n_estimators': 205, 'loss': 'square', 'learning_rate': 6.588328264132066}",-1.5061024305829973,-1.1035748502823295,-1.007774144581131,-1.0781596749566567,-1.4612377668128707,-1.1687383389987538,-0.6156748596264837,-1.1412902672407519,-1.5368280627190787,-0.9680529331017953,-1.1587433328902847,0.26816580250359123,81
53,3.234282660484314,0.39100747237364875,0.1485743522644043,0.049044014171133604,42,149,square,3.9320266633316665,"{'random_state': 42, 'n_estimators': 149, 'loss': 'square', 'learning_rate': 3.9320266633316665}",-1.4360548869449454,-1.1169783368320492,-1.123313964770343,-1.0607819616471856,-1.0223131481258827,-1.3346661410663976,-1.096389896040477,-0.8022570868880705,-1.286671269147514,-1.3869850049749204,-1.1666411696437786,0.1838113617852526,82
22,3.6745170831680296,0.45582628193153546,0.18709514141082764,0.034230947086077504,42,228,square,5.362727713856929,"{'random_state': 42, 'n_estimators': 228, 'loss': 'square', 'learning_rate': 5.362727713856929}",-0.7623185881913518,-1.345001490047656,-0.6760543288732163,-1.2188183145975613,-1.2929052459085306,-1.1495243785572344,-1.285994206628858,-1.538699316792948,-1.3172715604384964,-1.1430669691237305,-1.1729654399159581,0.2510857152380032,83
27,2.0151812076568603,0.35419098298262247,0.08771228790283203,0.02071024578578915,42,106,square,4.127122261130565,"{'random_state': 42, 'n_estimators': 106, 'loss': 'square', 'learning_rate': 4.127122261130565}",-1.0560318030623264,-1.2203503828499505,-1.5401519617837718,-1.0635403739310125,-1.0906075457794895,-0.9312941604664525,-1.3331489577292766,-1.2370591887859477,-1.2071609941357473,-1.1487379150040875,-1.1828083283528064,0.16076712275102523,84
54,3.148178791999817,0.3698603436588117,0.1544738531112671,0.04818020113266769,42,151,square,3.3417374187093554,"{'random_state': 42, 'n_estimators': 151, 'loss': 'square', 'learning_rate': 3.3417374187093554}",-1.2382769409175653,-1.253771154772304,-1.1664180015650671,-1.1509533381072297,-0.7467319565713848,-1.3988378317191994,-1.3238979329184002,-1.2047734059196977,-1.3748530919022215,-1.1221681397652397,-1.1980681794158308,0.1745983263272765,85
69,4.79020848274231,0.555745368918433,0.19957711696624755,0.04468277974664111,42,268,square,8.574301400700351,"{'random_state': 42, 'n_estimators': 268, 'loss': 'square', 'learning_rate': 8.574301400700351}",-1.0295204574882564,-1.0607355266924468,-1.5527676024433135,-1.22838967317382,-1.5620506175729547,-1.3488661365485763,-0.8288456917412019,-1.5779578368256473,-0.7567573813335787,-1.0850527209405418,-1.203094364476034,0.28585650090917025,86
49,2.574171209335327,0.38757824883572356,0.11122980117797851,0.027669012417293984,42,140,square,4.887494847423712,"{'random_state': 42, 'n_estimators': 140, 'loss': 'square', 'learning_rate': 4.887494847423712}",-1.0306110859942306,-1.1772610463599893,-0.7060781277364342,-1.2536083225738286,-1.1946353017590925,-1.5420284668032669,-1.4407475128644431,-1.5779578368256353,-1.428204882493651,-0.7741027278380863,-1.2125235311248659,0.2873610346445924,87
72,3.1811142206192016,0.4748881197165352,0.14945414066314697,0.026639468351366723,42,208,square,3.691909004502252,"{'random_state': 42, 'n_estimators': 208, 'loss': 'square', 'learning_rate': 3.691909004502252}",-1.3026503099135547,-1.2093361627752721,-1.0640613596910513,-1.0107786929909917,-1.1780059598403747,-1.179970301358976,-1.2169227463882109,-1.2510828212379197,-1.4119097183224156,-1.302225356076911,-1.2126943428595678,0.1106495894051446,88
73,2.573717212677002,0.35169759630993813,0.11065831184387206,0.018222396102619335,42,159,square,5.622855177588795,"{'random_state': 42, 'n_estimators': 159, 'loss': 'square', 'learning_rate': 5.622855177588795}",-1.4617865904914666,-1.5422456018596937,-1.4638385696163656,-1.1454252444355857,-0.943037971797527,-0.7942125053574641,-1.0350035839113274,-1.456174632593234,-1.359218472437664,-0.9263910519352347,-1.2127334224435562,0.26084222781662203,89
43,4.08136682510376,0.45170679487622234,0.19179439544677734,0.016230459294105992,42,253,square,6.89848024012006,"{'random_state': 42, 'n_estimators': 253, 'loss': 'square', 'learning_rate': 6.89848024012006}",-0.6509893505951077,-1.1964785945437721,-0.8807656221827223,-1.5666842169569903,-1.503432619485907,-1.0029476458569262,-1.5773699013951845,-1.27968841499165,-1.5130286314529156,-1.298921467976296,-1.247030646543747,0.3005171926860517,90
58,4.569717621803283,0.4571635467552694,0.19960348606109618,0.04370609186041397,42,235,square,3.9570389194597304,"{'random_state': 42, 'n_estimators': 235, 'loss': 'square', 'learning_rate': 3.9570389194597304}",-1.1610126949952642,-0.7728525921181238,-1.2113159265412912,-1.3860972714021123,-1.0303488850704507,-1.4973077527706435,-1.4098135255812452,-1.2605005528862234,-1.5120629779527601,-1.2697835490416347,-1.251109572835975,0.21441123041252064,91
67,2.012959837913513,0.22461739474535308,0.08723306655883789,0.025795691320407033,42,119,square,6.333203251625814,"{'random_state': 42, 'n_estimators': 119, 'loss': 'square', 'learning_rate': 6.333203251625814}",-0.7554669216586329,-1.1769051144776492,-1.2168173403000795,-1.5666842169569903,-1.11579635166459,-1.5162196783845627,-1.5773699013951845,-1.4079002952996957,-1.1871608549367947,-0.9986020774744994,-1.251892275254868,0.2528629606258469,92
45,2.7715455055236817,0.30559554594015,0.12523241043090821,0.03682158358070696,42,146,square,6.633350325162581,"{'random_state': 42, 'n_estimators': 146, 'loss': 'square', 'learning_rate': 6.633350325162581}",-1.56851238113331,-1.1675492334998976,-1.5146421524928417,-1.5700938892634206,-0.975073083898397,-0.8277702020944963,-1.1513507346625078,-1.5780079500564759,-1.1911367230003973,-1.114100380777832,-1.2658236730879575,0.2591056237374535,93
84,1.789664626121521,0.2685339660049872,0.08118331432342529,0.019113850691349996,42,103,square,9.839921560780391,"{'random_state': 42, 'n_estimators': 103, 'loss': 'square', 'learning_rate': 9.839921560780391}",-1.5685123811333352,-1.218424589624389,-1.5615497254561883,-0.9744079675667024,-1.3921349908092133,-0.7450362987285466,-0.9708400020258579,-1.578015273233946,-1.648135686288952,-1.522994401278168,-1.3180051316145298,0.30380377729265096,94
46,4.003696441650391,0.5293817663201037,0.15608413219451905,0.026742441222758845,42,206,square,6.93349739869935,"{'random_state': 42, 'n_estimators': 206, 'loss': 'square', 'learning_rate': 6.93349739869935}",-1.5061491970542322,-1.103574850282303,-1.0039013258966218,-1.544453747415957,-1.2005545480168305,-1.2370683231854156,-1.4195652109110066,-1.1952255430534888,-1.5368280627191309,-1.47945823792364,-1.3226779046458628,0.187292719434941,95
56,4.328831434249878,0.9920047018706145,0.18095901012420654,0.02598648487626668,42,217,square,9.029524462231116,"{'random_state': 42, 'n_estimators': 217, 'loss': 'square', 'learning_rate': 9.029524462231116}",-1.5808066017940665,-1.5031507032823235,-1.5094196612570243,-1.6117320518988418,-1.1617369373793074,-1.5066147412337316,-1.5683233230503721,-0.8135184283415536,-0.9803230597316372,-1.231881113198047,-1.3467506621166905,0.2676941087115469,96
31,3.1871947765350344,0.39463900914318584,0.14290621280670165,0.03354910879062954,42,182,square,9.559784292146073,"{'random_state': 42, 'n_estimators': 182, 'loss': 'square', 'learning_rate': 9.559784292146073}",-1.504260448830232,-1.3125168213119092,-1.5094196612570243,-1.5666842169569903,-1.2202775835374184,-1.3254405337893813,-0.9708400020258579,-1.5609062689446347,-1.5720207299536328,-1.0885673697811145,-1.3630933636388192,0.2047360854972326,97
19,3.4503255128860473,0.6818058231132746,0.1712719440460205,0.02365540803371406,42,186,square,9.809906853426714,"{'random_state': 42, 'n_estimators': 186, 'loss': 'square', 'learning_rate': 9.809906853426714}",-1.504260448830232,-1.0168364667225591,-1.5094196612570243,-1.331628209798395,-1.0438637739540635,-1.5169244720677024,-1.5773699013951845,-1.351991261870251,-1.5130286314529156,-1.3254167280628122,-1.369073955541114,0.1890436713141848,98
48,3.6446364402770994,0.662995471353429,0.1462855100631714,0.012945106979935839,42,219,square,6.818441020510256,"{'random_state': 42, 'n_estimators': 219, 'loss': 'square', 'learning_rate': 6.818441020510256}",-1.5061491970542327,-1.502676249699426,-0.8709788422367232,-1.5666842169569903,-1.5544555292361502,-1.5162196783845479,-1.5773699013951845,-1.5271309743099983,-1.5368280627191309,-1.2829975182607078,-1.444149017025309,0.20672762538527534,99
44,2.9735262870788572,0.5216479705846447,0.1336958646774292,0.027726147252657644,42,164,square,9.594801450725363,"{'random_state': 42, 'n_estimators': 164, 'loss': 'square', 'learning_rate': 9.594801450725363}",-1.504260448830232,-1.2642030363924721,-1.5094196612570243,-1.5666842169569903,-1.374562654284022,-1.6077197804469638,-1.5773699013951845,-1.5559252883519257,-1.2701128018380228,-1.5776451285398934,-1.480790291829273,0.12320408012066128,100
