,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
59,1.6291733026504516,0.24926781247733484,0.2475921630859375,0.09004048822536562,42,60,24,5,139,"{'random_state': 42, 'n_estimators': 60, 'min_samples_split': 24, 'min_samples_leaf': 5, 'max_depth': 139}",-0.1505675818730829,-0.14015287625271158,-0.15515858355793702,-0.18176294387297018,-0.18459890504271817,-0.12745388318999135,-0.15492676149217152,-0.1384099481507118,-0.15940381322304514,-0.14861505295670657,-0.15410503496120462,0.01708401047246745,61
34,2.200849175453186,0.2073467316175022,0.1674201011657715,0.08515864082812688,42,87,24,5,118,"{'random_state': 42, 'n_estimators': 87, 'min_samples_split': 24, 'min_samples_leaf': 5, 'max_depth': 118}",-0.15096868904650249,-0.14003552565802493,-0.15487764575395818,-0.18272413445840108,-0.18372727116962512,-0.12663228298560078,-0.15638803074540367,-0.13861894374620704,-0.1597811417226613,-0.14925838521629242,-0.15430120505026773,0.01720471152285245,62
79,1.7461457967758178,0.11428160403240768,0.17411432266235352,0.06730265425385942,42,73,3,8,183,"{'random_state': 42, 'n_estimators': 73, 'min_samples_split': 3, 'min_samples_leaf': 8, 'max_depth': 183}",-0.15269832207496709,-0.14076773359141076,-0.15146219441200204,-0.18164483497430797,-0.18274237721316813,-0.1294118517288685,-0.15720857416270828,-0.14002272865954266,-0.16279905567604974,-0.14768248417032181,-0.15464401566633468,0.016422581308980534,63
84,1.7556970596313477,0.33578156270499837,0.24355680942535402,0.10681717334459986,42,69,2,8,135,"{'random_state': 42, 'n_estimators': 69, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_depth': 135}",-0.15274334874214304,-0.14087635828205292,-0.15142106626496094,-0.18181638411625584,-0.18287529638383893,-0.12936864954235952,-0.15643576506054804,-0.1403399843819453,-0.16296887366210042,-0.14775335918775237,-0.15465990856239573,0.016438773788430155,64
42,1.6824862003326415,0.2198368429372442,0.18530068397521973,0.12821770889886194,42,63,6,8,187,"{'random_state': 42, 'n_estimators': 63, 'min_samples_split': 6, 'min_samples_leaf': 8, 'max_depth': 187}",-0.15261949231579758,-0.1411918729801581,-0.15153023547341118,-0.18214093790963792,-0.1837827213172605,-0.12952744344377987,-0.15629937166403945,-0.14016837043549696,-0.16249374423131138,-0.14711032877200306,-0.15468645185428959,0.01661740876793282,65
67,1.61255202293396,0.2028303868701316,0.2177748203277588,0.07954841450128053,42,63,3,8,65,"{'random_state': 42, 'n_estimators': 63, 'min_samples_split': 3, 'min_samples_leaf': 8, 'max_depth': 65}",-0.15261949231579772,-0.14119187298015798,-0.15153023547341113,-0.18214093790963806,-0.1837827213172605,-0.12952744344377992,-0.15629937166403948,-0.14016837043549704,-0.16249374423131138,-0.14711032877200306,-0.1546864518542896,0.016617408767932836,66
17,1.741581177711487,0.1574722514049068,0.1242680311203003,0.06622699120214175,42,67,14,8,29,"{'random_state': 42, 'n_estimators': 67, 'min_samples_split': 14, 'min_samples_leaf': 8, 'max_depth': 29}",-0.15287957315972994,-0.14107354422837812,-0.15129461984516315,-0.18163726767175037,-0.18279343929883526,-0.1299907830652187,-0.15687547750454348,-0.14019446846398975,-0.16251860117381212,-0.14761351302689,-0.1546871287438311,0.01628644927637837,67
26,1.4950369358062745,0.24958189382883358,0.11965010166168213,0.07032733216511892,42,55,6,8,49,"{'random_state': 42, 'n_estimators': 55, 'min_samples_split': 6, 'min_samples_leaf': 8, 'max_depth': 49}",-0.15242624501646712,-0.14050352152226597,-0.1521688237871016,-0.18195030880255839,-0.18360980387872775,-0.12973995419160056,-0.15800172179175323,-0.14147276836608713,-0.16183275801670896,-0.1472227485945288,-0.15489286539677996,0.01645220766703806,68
91,1.787984848022461,0.13374224082625294,0.20644807815551758,0.04990384327108932,42,76,27,5,163,"{'random_state': 42, 'n_estimators': 76, 'min_samples_split': 27, 'min_samples_leaf': 5, 'max_depth': 163}",-0.15089789110797663,-0.14174413503797542,-0.15414475458976706,-0.18371694811167824,-0.1851735793727189,-0.12885162683247786,-0.1571318276580107,-0.1390397715740564,-0.16039008946158692,-0.1510527994004349,-0.1552143423146683,0.017075039471562147,69
72,3.272463393211365,0.3999490268379475,0.20427320003509522,0.12921197589184308,42,115,4,9,86,"{'random_state': 42, 'n_estimators': 115, 'min_samples_split': 4, 'min_samples_leaf': 9, 'max_depth': 86}",-0.15280777968214693,-0.1410457104373826,-0.1529496329386621,-0.18330458265913044,-0.18403947095350878,-0.1294967452358856,-0.15743442176315656,-0.14190296891852724,-0.16289144623229707,-0.1486777759020561,-0.15545505347227534,0.01666199761601743,70
10,2.149276924133301,0.21750735118312653,0.1889960527420044,0.06517535412347454,42,83,19,8,53,"{'random_state': 42, 'n_estimators': 83, 'min_samples_split': 19, 'min_samples_leaf': 8, 'max_depth': 53}",-0.15356478513384253,-0.1415072074217947,-0.1536165694345731,-0.18240249527953872,-0.1837470621081891,-0.130330450839387,-0.15809812379870908,-0.14080538859318986,-0.1619207679162216,-0.14892788392259154,-0.1554920734448037,0.01632586224401144,71
83,2.658417749404907,0.23999227415045088,0.21178927421569824,0.08197682472460022,42,109,12,9,195,"{'random_state': 42, 'n_estimators': 109, 'min_samples_split': 12, 'min_samples_leaf': 9, 'max_depth': 195}",-0.15319595096320968,-0.1412365170918801,-0.15290195588130975,-0.18338159829077189,-0.18398774376981883,-0.1297568952204205,-0.15719928833246355,-0.1420758823775856,-0.16299416115531976,-0.14859194619144928,-0.1555321939274229,0.016595528738318127,72
76,1.5848857402801513,0.14812475644725,0.1959583044052124,0.12881350240980452,42,66,9,9,78,"{'random_state': 42, 'n_estimators': 66, 'min_samples_split': 9, 'min_samples_leaf': 9, 'max_depth': 78}",-0.15432138403741016,-0.14275805013241463,-0.15301821670301188,-0.18285973769733904,-0.18423138971074118,-0.13051879899851718,-0.1553812277226201,-0.14063728641487777,-0.16479157274622638,-0.1487204038732445,-0.1557238068036403,0.016494616668042743,73
30,1.7099024534225464,0.11237510625836108,0.10187773704528809,0.04552623297214794,42,61,18,9,41,"{'random_state': 42, 'n_estimators': 61, 'min_samples_split': 18, 'min_samples_leaf': 9, 'max_depth': 41}",-0.154083636671942,-0.14275477884992144,-0.15403569338141176,-0.18338142297276988,-0.18431354650381054,-0.13021541408266563,-0.15508751683507832,-0.1404664805730626,-0.1645325641080771,-0.14887584422637734,-0.15577468982051165,0.01662643796207052,74
60,1.8230792045593263,0.14635427664974604,0.19099671840667726,0.0709885791931646,42,52,17,9,171,"{'random_state': 42, 'n_estimators': 52, 'min_samples_split': 17, 'min_samples_leaf': 9, 'max_depth': 171}",-0.1545013328680382,-0.14123485012239406,-0.1546219074032564,-0.18294993821271804,-0.18431733316680077,-0.1305921379827752,-0.15602347555032553,-0.14088176720846918,-0.1636454893686465,-0.1498652941758893,-0.15586335260593134,0.016493476543448404,75
80,2.5398930311203003,0.2222353552415161,0.21807923316955566,0.08365692388901053,42,107,26,7,130,"{'random_state': 42, 'n_estimators': 107, 'min_samples_split': 26, 'min_samples_leaf': 7, 'max_depth': 130}",-0.1514567009024749,-0.14041493387549908,-0.1536483410211835,-0.18368352195979049,-0.18585581605550092,-0.12965782975658452,-0.15992464644413626,-0.14208373691104154,-0.16154638105410835,-0.15050028570701418,-0.15587721936873336,0.01700190255135807,76
99,1.2783123254776,0.20637697926011794,0.12027242183685302,0.10511261354882165,42,56,19,9,151,"{'random_state': 42, 'n_estimators': 56, 'min_samples_split': 19, 'min_samples_leaf': 9, 'max_depth': 151}",-0.1539042809704679,-0.141481400582201,-0.15441203676666412,-0.18322614457424735,-0.1849205795548311,-0.13097175995656965,-0.1564728923276122,-0.14103351287605512,-0.16373717008353436,-0.14913626021170412,-0.1559296037903887,0.016591936586416934,77
73,2.4409870386123655,0.10630795742962922,0.12741465568542482,0.06784054202184703,42,104,29,6,82,"{'random_state': 42, 'n_estimators': 104, 'min_samples_split': 29, 'min_samples_leaf': 6, 'max_depth': 82}",-0.15186100169355984,-0.14035851598592067,-0.154946594028342,-0.18348322984873225,-0.18719228835264912,-0.12951485710377267,-0.1600609420738597,-0.14126652179635607,-0.16086509514255753,-0.1510275871950129,-0.1560576633220763,0.017246953304505347,78
70,1.5979628086090087,0.2858946529506194,0.15160853862762452,0.08407127238287675,42,62,22,8,183,"{'random_state': 42, 'n_estimators': 62, 'min_samples_split': 22, 'min_samples_leaf': 8, 'max_depth': 183}",-0.15326120972938975,-0.14255170500029493,-0.15401882726839397,-0.1827256112028928,-0.1862714417408186,-0.1312399092351888,-0.1592203707048336,-0.14102643900808837,-0.16350236832149453,-0.14982527344365448,-0.15636431556550495,0.01662416032849465,79
69,2.255451035499573,0.16964121045747332,0.21825673580169677,0.13195620196534605,42,92,19,10,147,"{'random_state': 42, 'n_estimators': 92, 'min_samples_split': 19, 'min_samples_leaf': 10, 'max_depth': 147}",-0.1551738216050041,-0.1412736566172873,-0.15416485826221457,-0.183600845964391,-0.18613043309175206,-0.1306107270554322,-0.16017982845155418,-0.14169171430957245,-0.16373593150570592,-0.1497016525821438,-0.15662634694450575,0.016890734439494993,80
37,1.5319323778152465,0.1974008430066019,0.1654113531112671,0.07783626628606878,42,64,5,10,86,"{'random_state': 42, 'n_estimators': 64, 'min_samples_split': 5, 'min_samples_leaf': 10, 'max_depth': 86}",-0.15490324033379874,-0.142496607342664,-0.15450502571844363,-0.18425930490156686,-0.18664245993822845,-0.13160220626297994,-0.1591671398738198,-0.1403930225147686,-0.16313364349842857,-0.14935941122566382,-0.15664620616103625,0.016920400210862944,81
92,1.789098334312439,0.14343771543515324,0.1779952049255371,0.08552635989856348,42,79,17,10,78,"{'random_state': 42, 'n_estimators': 79, 'min_samples_split': 17, 'min_samples_leaf': 10, 'max_depth': 78}",-0.1551620986350964,-0.14289128889807476,-0.15474480223910453,-0.18352794602509553,-0.1860223655415561,-0.1309789955999151,-0.1593537453416058,-0.1408676669646154,-0.1631248618942858,-0.15006568934591785,-0.15667394604852672,0.016676239357928228,82
5,2.7215736389160154,0.2753980437955928,0.2278813123703003,0.0786991163013303,42,113,25,8,110,"{'random_state': 42, 'n_estimators': 113, 'min_samples_split': 25, 'min_samples_leaf': 8, 'max_depth': 110}",-0.15191497161987166,-0.14133627905558419,-0.15449084923148304,-0.18402054184034725,-0.1868232147199448,-0.13064980551657462,-0.16056137017910685,-0.1425439382377709,-0.16280004409271334,-0.1517992516161638,-0.15669402661095605,0.016949292755834972,83
45,1.6046644926071167,0.17153091609239032,0.20558247566223145,0.07346586758606526,42,66,13,10,135,"{'random_state': 42, 'n_estimators': 66, 'min_samples_split': 13, 'min_samples_leaf': 10, 'max_depth': 135}",-0.15540733738443765,-0.14255752918961423,-0.1544448709652765,-0.1835693699456016,-0.18668100394637077,-0.13196803316395497,-0.15947844217844426,-0.14044833565646156,-0.1634128163223771,-0.14927278248365877,-0.15672405212361976,0.016766979154126654,84
44,1.7507935523986817,0.2674360272277812,0.18671870231628418,0.09663183650131635,42,69,26,7,9,"{'random_state': 42, 'n_estimators': 69, 'min_samples_split': 26, 'min_samples_leaf': 7, 'max_depth': 9}",-0.1530207372678941,-0.14208160073380252,-0.1552395353982248,-0.1840502387087827,-0.18667453598613157,-0.13186156430794022,-0.15936023510861677,-0.14164002231763845,-0.16370750144216584,-0.15066530164416303,-0.156830127291536,0.01676918867764617,85
82,2.160808277130127,0.20530600671199434,0.2096470594406128,0.08629906519474184,42,82,9,10,155,"{'random_state': 42, 'n_estimators': 82, 'min_samples_split': 9, 'min_samples_leaf': 10, 'max_depth': 155}",-0.15556110025057926,-0.1428653394919415,-0.1549037045747144,-0.1835079518379254,-0.18599591632563484,-0.13131940841316522,-0.15977872537768936,-0.14103433321632147,-0.16334508675883128,-0.15019078390638424,-0.15685023501531872,0.016607847717221458,86
15,2.24239296913147,0.2570448971461251,0.2218684434890747,0.093392418949187,42,93,22,10,25,"{'random_state': 42, 'n_estimators': 93, 'min_samples_split': 22, 'min_samples_leaf': 10, 'max_depth': 25}",-0.15528883084542186,-0.14161476084244587,-0.154966240270343,-0.18416324643105442,-0.18642881781488196,-0.13136092001338354,-0.16109682800241526,-0.14210946110991057,-0.16381185475331783,-0.15037685731888578,-0.15712178174020602,0.016833480875966714,87
36,1.39077889919281,0.19926841619497293,0.1479037284851074,0.09314562220279196,42,60,23,10,90,"{'random_state': 42, 'n_estimators': 60, 'min_samples_split': 23, 'min_samples_leaf': 10, 'max_depth': 90}",-0.1555674178070677,-0.14308103795552585,-0.15714463510367993,-0.1849202004458974,-0.18698106695929545,-0.13167748728184273,-0.16024849989417914,-0.1411630749950606,-0.1634150014691751,-0.15050560733502885,-0.15747040292467526,0.016905383375604932,88
6,2.467036581039429,0.16004475861039666,0.17958450317382812,0.08200483461892487,42,109,28,8,78,"{'random_state': 42, 'n_estimators': 109, 'min_samples_split': 28, 'min_samples_leaf': 8, 'max_depth': 78}",-0.1529682906389404,-0.14174215624444497,-0.15580083228083702,-0.1847751742026612,-0.18798831700626023,-0.13180314581550528,-0.16149895982346046,-0.14332492832146615,-0.16285983843564172,-0.15294297679568153,-0.15757046195648988,0.01694669033635577,89
33,2.4662238359451294,0.21294068107676217,0.18448412418365479,0.0841534574614853,42,105,27,9,70,"{'random_state': 42, 'n_estimators': 105, 'min_samples_split': 27, 'min_samples_leaf': 9, 'max_depth': 70}",-0.15435966746053195,-0.1424642514405973,-0.1561553872789202,-0.18470252936796624,-0.18788976325809692,-0.1319290159861975,-0.16087239194016467,-0.1439213309089203,-0.16365191957608252,-0.15185941245882922,-0.1577805669676307,0.016792148137246093,90
61,3.148367428779602,0.47004889688996454,0.29347834587097166,0.10810742105933094,42,97,30,8,29,"{'random_state': 42, 'n_estimators': 97, 'min_samples_split': 30, 'min_samples_leaf': 8, 'max_depth': 29}",-0.15338855743485216,-0.14206763309665177,-0.15657147140180083,-0.18530590644854625,-0.19017932805461443,-0.13232686798693105,-0.16145842756789708,-0.14436116073455185,-0.16397795830369605,-0.1537794166042659,-0.15834167276338074,0.017227125020368286,91
65,1.8566138982772826,0.2257267688761479,0.17048280239105223,0.07791990656066591,42,79,30,8,171,"{'random_state': 42, 'n_estimators': 79, 'min_samples_split': 30, 'min_samples_leaf': 8, 'max_depth': 171}",-0.15452798265119305,-0.14426052669637884,-0.15730242631687033,-0.18508885671820344,-0.18965867759496075,-0.133231962669958,-0.1605207847603376,-0.1437312907033015,-0.16463473497935935,-0.15375254409969535,-0.15867097871902583,0.01678796361974037,92
93,1.2681365251541137,0.099577385714086,0.17554643154144287,0.08600874950210582,42,58,28,8,175,"{'random_state': 42, 'n_estimators': 58, 'min_samples_split': 28, 'min_samples_leaf': 8, 'max_depth': 175}",-0.15427584372730213,-0.14375999482691446,-0.15816090982607062,-0.18512590331857853,-0.18942493313819025,-0.13353578911198277,-0.16186819428328625,-0.14280204252903772,-0.16469932729474146,-0.1535028556513835,-0.15871557937074876,0.01686545949758102,93
86,1.5365957260131835,0.1926014123787754,0.2081073999404907,0.11683959785093258,42,73,17,1,5,"{'random_state': 42, 'n_estimators': 73, 'min_samples_split': 17, 'min_samples_leaf': 1, 'max_depth': 5}",-0.15885073945676728,-0.15119089183830867,-0.16557816632908193,-0.18711831198634477,-0.1944085466455682,-0.1389439233659202,-0.17003626788351206,-0.15013229201939432,-0.17091830218391094,-0.1592798432478955,-0.16464572849567038,0.0160460112366183,94
18,2.209892201423645,0.3151240175703304,0.18753011226654054,0.1264973791832433,42,101,10,8,5,"{'random_state': 42, 'n_estimators': 101, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_depth': 5}",-0.16279257619063067,-0.15035906023079199,-0.16603574334573395,-0.18890339405726883,-0.1964655776630038,-0.13994216612196755,-0.17218939193597046,-0.1517846202982498,-0.17179483203089102,-0.15767229320524892,-0.1657939655079757,0.016521341650272806,95
8,0.8439045906066894,0.126401890407938,0.11353979110717774,0.05734223071588439,42,116,10,4,1,"{'random_state': 42, 'n_estimators': 116, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_depth': 1}",-0.2673895611528558,-0.28073296239171464,-0.28943738409862796,-0.29938878583383427,-0.3353021681356127,-0.24724253740377475,-0.2958235033628552,-0.2591552927495451,-0.2867307209512379,-0.28397888178758834,-0.2845181797867646,0.023016973064984975,96
47,0.7011319875717164,0.10235550533986261,0.0954411506652832,0.07565077080875711,42,106,29,5,1,"{'random_state': 42, 'n_estimators': 106, 'min_samples_split': 29, 'min_samples_leaf': 5, 'max_depth': 1}",-0.2674686002375215,-0.28052353193906504,-0.2899447923920873,-0.2996080188933861,-0.3352478482927042,-0.2478012971963717,-0.29587359176344374,-0.2588997480094792,-0.28712235921009976,-0.2842501261144738,-0.28467399140486327,0.02297234366639292,97
51,0.3254345178604126,0.1538385533806101,0.0,0.0,42,85,1,10,9,"{'random_state': 42, 'n_estimators': 85, 'min_samples_split': 1, 'min_samples_leaf': 10, 'max_depth': 9}",,,,,,,,,,,,,98
9,0.11392145156860352,0.03269910454876943,0.0,0.0,42,52,1,1,49,"{'random_state': 42, 'n_estimators': 52, 'min_samples_split': 1, 'min_samples_leaf': 1, 'max_depth': 49}",,,,,,,,,,,,,99
19,0.19240660667419435,0.059919693169547254,0.0,0.0,42,103,1,5,90,"{'random_state': 42, 'n_estimators': 103, 'min_samples_split': 1, 'min_samples_leaf': 5, 'max_depth': 90}",,,,,,,,,,,,,100
