,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
32,0.14464180469512938,0.01706590850657773,0.012335944175720214,0.0024088176103132775,42,0.000763271635817909,"{'random_state': 42, 'alpha': 0.000763271635817909}",-0.11065873205892796,-0.09398366502453778,-0.10695765993451897,-0.11875471119309641,-0.1387424487624023,-0.09526873011633255,-0.11566187386290037,-0.09578246666522666,-0.09637818130806437,-0.12360152822040647,-0.10957899971464138,0.014103100936083336,61
44,0.2008267641067505,0.05921453893039732,0.01737644672393799,0.0051036000156401695,42,0.0007642621310655328,"{'random_state': 42, 'alpha': 0.0007642621310655328}",-0.11066116332869057,-0.09399312639623121,-0.10696106974599377,-0.11876195226896846,-0.13874263606810283,-0.09527491948761746,-0.1156678002105729,-0.09579459289022953,-0.09638573219157677,-0.12360957643739545,-0.10958525690253791,0.014101054780346492,62
53,0.15821897983551025,0.021487759784346163,0.014458179473876953,0.007541380047283945,42,0.0007716908454227114,"{'random_state': 42, 'alpha': 0.0007716908454227114}",-0.11067323940509961,-0.09406854836038712,-0.10698704776636153,-0.11881681917222028,-0.1387444080851143,-0.09532168928914107,-0.11571310702100679,-0.09588589728013311,-0.09644422579093753,-0.12366974508969182,-0.10963247272600932,0.014085063206394277,63
95,0.15445380210876464,0.040267703234088806,0.015616059303283691,0.006059273173105533,42,0.0007771385692846423,"{'random_state': 42, 'alpha': 0.0007771385692846423}",-0.11068596773716025,-0.0941244203513344,-0.10700655331364572,-0.11885768050037869,-0.13874821841629925,-0.09536053549661645,-0.11574650650019677,-0.09595362921222607,-0.09648857155085902,-0.12371408100365201,-0.10966861640823686,0.014073227155887089,64
54,0.197357702255249,0.042952188977767855,0.017046284675598145,0.006552362731119488,42,0.0008098249124562282,"{'random_state': 42, 'alpha': 0.0008098249124562282}",-0.11077608145840964,-0.0944666251822235,-0.10712728694501117,-0.11910511390823467,-0.1387762396555625,-0.09560632640479212,-0.11596770562102968,-0.09636392374686821,-0.09676446483009679,-0.1239892048863634,-0.10989429726385917,0.014002196339789767,65
7,0.15244739055633544,0.03132867877886096,0.012011289596557617,0.001479860448364107,42,0.0008118059029514758,"{'random_state': 42, 'alpha': 0.0008118059029514758}",-0.11078200846167306,-0.0944871447279579,-0.10713477143561685,-0.11911977737541216,-0.1387776419667131,-0.09562165466368118,-0.11598179644089429,-0.09638874703399994,-0.09678138940794916,-0.12400574496657339,-0.1099080676480471,0.013997805971822219,66
8,0.18749730587005614,0.04357106300432896,0.014941954612731933,0.0034687154150537867,42,0.0008142821410705353,"{'random_state': 42, 'alpha': 0.0008142821410705353}",-0.1107922891593478,-0.09451216919959865,-0.10714419299298808,-0.11913819818930062,-0.13877945209722117,-0.09564088234351967,-0.11599948607223237,-0.09641963811823985,-0.09680254373181434,-0.12402650395910834,-0.10992553558633708,0.013992441979361635,67
56,0.21398768424987794,0.054537579722866755,0.018381142616271974,0.008776120855221217,42,0.0008182441220610305,"{'random_state': 42, 'alpha': 0.0008182441220610305}",-0.11080915484148887,-0.09455350467110496,-0.10715942428514441,-0.11916788168304845,-0.13878248274815594,-0.09567180089534696,-0.11602796424334055,-0.09646908980347589,-0.09683653017253806,-0.1240631450961384,-0.10995409784397825,0.013984084806162393,68
62,0.16047029495239257,0.04664835222196884,0.014707422256469727,0.00656261458418254,42,0.0008207203601800901,"{'random_state': 42, 'alpha': 0.0008207203601800901}",-0.11081990266354264,-0.09457945341011384,-0.10716904138241261,-0.11918656585379885,-0.1387844602273661,-0.09569092363487056,-0.11604587193309462,-0.09650002105360862,-0.09685783441660648,-0.12408721047536671,-0.10997212850507809,0.013979012409229242,69
55,0.5346924781799316,0.1422169888898309,0.020282053947448732,0.007052656254634073,42,9.864932466233117e-05,"{'random_state': 42, 'alpha': 9.864932466233117e-05}",-0.11673695820014532,-0.0937034870823696,-0.10371903050004035,-0.12035803569453003,-0.14169945896580927,-0.09481919332330767,-0.11968883423435228,-0.09517772533478412,-0.0901047467985747,-0.1244613459726678,-0.11004688161065812,0.01616019181186105,70
18,0.13873977661132814,0.01313075830801249,0.012709212303161622,0.0012526841228741692,42,0.0008430065032516258,"{'random_state': 42, 'alpha': 0.0008430065032516258}",-0.1109276095095233,-0.09482209119023896,-0.10725906144779652,-0.11935909157938006,-0.13880495707724544,-0.09587330922172443,-0.11620232416704317,-0.09675535037644814,-0.0970521846940521,-0.12430842475350837,-0.11013644040169605,0.013934503967346905,71
59,0.19414772987365722,0.05628629900781237,0.016965723037719725,0.007186798264508159,42,0.0008548924462231116,"{'random_state': 42, 'alpha': 0.0008548924462231116}",-0.11099019237721912,-0.09495524770231414,-0.10730784089403841,-0.11946238301890409,-0.13882654353859247,-0.09599189640929838,-0.11628617489257395,-0.09689004593399578,-0.09715559861897595,-0.12443212414737821,-0.11022980475332904,0.013911972134350721,72
